sentence,count
Не там.,431
Това е жалко.,431
Първо дамите.,431
Къде е колата?,431
Всеки го знае.,431
Това копеле!,430
Имате ли нещо против?,430
"Добре, ще дойда.",430
"Не е зле, нали?",430
Ще говорим после.,430
Соломон!,430
"Да вървим, момчета.",430
Щастлив съм.,430
ПРАВИТЕЛСТВОТО ОТРИЧА,430
Лошо момче.,430
Направи го сега.,430
Страйк!,430
Няма как да стане.,430
"Здравей, Сара.",430
Безопасно е.,430
А трябва ли?,429
Ти си добро момче.,429
Ли!,429
Звъни.,429
Това е катастрофа.,429
Тя почина.,429
Замълчете!,429
Обичам.,429
Така е честно.,429
Дъщеря.,429
Името?,429
Там съм.,429
Как си днес?,429
Спри това.,429
Борис.,428
Хващай!,428
За пари.,428
Ти си красива.,428
Снимки.,428
"Не знам, може би.",428
Как иначе?,428
Младши!,428
Вече знам.,428
Кой е с мен?,428
Да ти донеса ли нещо?,428
Кой беше той?,428
Виж сам.,428
Оставете.,428
Стрелци!,428
Присъедини се към нас.,428
Няма никого.,428
Може ли да видя?,428
Няколко часа.,428
Защо би го направил?,427
Каролин.,427
Всички ли?,427
Знам кой е.,427
А да.,427
Идеята беше моя.,427
Грешно.,427
Ади!,427
Дарси.,427
Лед?,427
Как мога да помогна?,427
"Какво става, момчета?",427
Рисковано е.,427
Как е работата?,427
Трябва да има нещо.,427
Мога ли да те питам нещо?,427
Благодаря отново.,427
От...,427
"Не, какво?",427
Един милион.,427
Вали.,427
Нямаш.,426
Погледни само.,426
Сто.,426
Чуйте всички!,426
20 минути.,426
Трябва да опиташ.,426
Кажи истината.,426
Кълна ти се.,426
Излизаш ли?,426
Ще ме убиеш?,426
"Да, да вървим.",426
Не се вълнувай.,426
Опитай го.,426
Какво лошо има?,426
Държа я.,426
А майка ти?,426
Готови са.,426
Трябваше да ти кажа.,425
Колко забавно.,425
Нали ме разбираш?,425
Трябва да те видя.,425
Скарлет!,425
Изглежда чудесно.,425
Не мога да живея без теб.,425
Нещо повече.,425
Готов ли си за това?,425
Завий!,425
Сладурче.,425
Искам да те попитам нещо.,425
Шалом.,425
"Моля те, татко.",425
Какво е това по дяволите?,425
"Добре, скъпи.",425
"О, уау.",425
Ти ме предаде.,425
Кои са?,425
Нож.,425
Уважение.,425
Минавай.,425
Бихте ли ме извинили?,424
Нито дума повече.,424
Времето тече.,424
Имам новини.,424
А ти какво правиш?,424
Така ли беше?,424
"Не, не, всичко е наред.",424
Забрави за него.,424
Егати!,424
Никоя.,424
Баба.,424
Безнадеждно е.,424
Отворете портата!,424
Закъснях ли?,424
Следващата седмица.,424
Не мога да гледам.,424
Не я искам.,424
Хиро!,424
Книга?,423
Абигейл.,423
На оръжие!,423
"Мамка му, човече.",423
Стига ми толкова.,423
Какво се промени?,423
Отидоха си.,423
Страшно.,423
"О, това ли?",423
Ще ми направиш ли една услуга?,423
"Не, не сте.",423
Ваше превъзходителство.,423
Не е чак толкова зле.,423
Готина е.,423
"Не, аз просто...",423
"Дами и господа,",423
Достатъчно е.,423
Как беше пътуването?,423
Защо е тук?,423
Горе е.,422
Рим.,422
Форд.,422
Махнете го оттук!,422
Какво търсите тук?,422
Оставам тук.,422
Това беше странно.,422
Г-це.,422
Използвай го.,422
Вземи се в ръце.,422
Не знае.,422
Деб?,422
Сигурен.,422
Не мога да говоря сега.,422
Нищо не се случи.,422
Аз ще дойда.,422
Измъква се!,422
Как сте днес?,422
Не искам неприятности.,421
В следващия епизод...,421
Аз съм професионалист.,421
Беше много отдавна.,421
Дори...,421
Нека да помисля.,421
Трябва да му помогнем.,421
Уплаших се.,421
Уорън!,421
Оле!,421
Още вино?,421
Тръгна.,421
Махнете го от мен!,421
Какво искаш да направиш?,421
А тук?,421
Много пари.,421
Как му е името?,421
Себе си.,421
Капан.,420
Греъм.,420
Излез навън.,420
Надежда.,420
Вземете това.,420
Натисни!,420
"Благодаря, че ме докара.",420
Това е домът ми.,420
Трябва да има друг начин.,420
"О, хей.",420
Стройте се!,420
Ето как стоят нещата.,420
Обичах я.,420
Предупреждение.,420
А ти какво мислиш?,420
По мой сигнал.,419
Не искам проблеми.,419
Монти!,419
Уважавам това.,419
Само това искам.,419
Честита нова година!,419
Да погледнем.,419
"Сметката, моля.",419
Животни.,419
Помислих си...,419
Манди.,419
Много си добър.,419
Аз нямам.,419
"Опасявам се, че не.",419
Имаш ли план?,419
Футбол.,419
"Добре, тръгваме.",419
Ще те измъкна.,418
Готова е.,418
Трябва да те питам нещо.,418
Ние сме добре.,418
Добро да е.,418
Въпреки това...,418
"Не, мадам.",418
Марсел!,418
Не съм гей.,418
Това е въпросът.,418
Стой назад!,418
Не исках да те нараня.,418
Нещо като...,418
Лос Анджелис.,418
Изкара ми ангелите.,418
Изобщо не.,417
"Знаех, че ще дойдеш.",417
Ще ми кажеш ли?,417
Трябва да се разделим.,417
Загубих.,417
Поласкана съм.,417
Не знам какво е това.,417
Ракета!,417
"О, нищо.",417
Джанис!,417
Проверете.,417
Грей.,417
Долу ръцете!,417
Няма да се бавим.,417
Покажи.,417
Звънни ми.,417
Истински.,417
Така е много по-добре.,417
Слизай долу!,417
"Ето ги, идват.",417
"Съжалявам, че ви прекъсвам.",417
Страхуваш ли се?,417
Която е?,416
Много Ви благодаря.,416
Откога си тук?,416
Късметлийка.,416
Не могат.,416
Чух нещо.,416
Плъх!,416
"Хайде, миличък.",416
Кой идва?,416
Алоха.,416
Хубава къща.,416
"Спокойно, всичко е наред.",416
Върви си у дома.,416
Не плача.,416
Хероин.,416
Ще се успокоиш ли?,416
Сила.,416
Просто забрави.,416
Как ще го направиш?,416
Аплодисменти!,415
"Добре, всички.",415
Хей ти!,415
Той ми спаси живота.,415
"Съжалявам, госпожо.",415
Марио!,415
Да-а.,415
Никога не съм го чувал.,415
Защо го е направил?,415
"Моля, седни.",415
Това беше добре.,415
"Ох, Господи.",414
Хвани ми ръката.,414
Преди много време.,414
Не е ли прекрасна?,414
Голям.,414
Обявявам ви за съпруг и съпруга.,414
Върни я.,414
Няма за какво да говорим.,414
"Хей, татко.",414
Предайте се!,414
Пийте.,414
Никога не се знае.,414
Имам семейство.,414
Защо мислите така?,414
"Спрете, спрете!",414
Иска ти се.,414
А ти какво ще правиш?,414
Чух достатъчно.,414
Дръжте!,414
Махни я!,414
Прекалено много са.,413
Остави оръжието.,413
20 секунди.,413
"Не знам, не знам.",413
"Да, знаем.",413
Толкова е тъжно.,413
"Добре, тръгвай.",413
Наистина ли го мислиш?,413
Пази го.,413
Няма да те лъжа.,413
Честно казано...,413
Опитвам.,413
"Сега, сега.",413
Търся.,413
"Всичко е наред, нали?",413
"Какво ти става, по дяволите?",413
Никъде не отивам.,413
Ще ти се реванширам.,413
Бегом!,413
Познавате ли този човек?,413
Ще влезеш ли?,412
Декстър.,412
Не не не.,412
Да се помолим.,412
Ти луда ли си?,412
Не може ли?,412
УНАКС ТИЙМ ©,412
Ще остана тук.,412
Колко ти дължа?,412
Почивай си.,412
Няма да го допусна.,412
Изтощен съм.,412
Шибаняци!,412
Ти си убиец.,412
Така трябва да бъде.,412
Ще умре.,412
Мариан!,411
Знаеше ли за това?,411
Какво имате?,411
Паникьосах се.,411
Марина!,411
"Къде си, по дяволите?",411
Разкарайте го оттук.,411
"Ей, хора.",411
Не знам какво е.,411
Имате право на адвокат.,411
Кажи ми какво виждаш.,411
Ще погледна.,411
Отворете портите!,411
Тя е прекрасна.,411
Мразя това място.,411
Ти идваш с мен.,411
Казах ли ти?,411
Ще се оправите.,411
Уби ли го?,410
Остави го намира.,410
"Хей, почакай!",410
Франсоа!,410
Трябва да я видя.,410
Три минути.,410
За какво искаш да говорим?,410
Книгата!,410
Това е абсурд.,410
Шега.,410
Уоли!,410
Клаус.,410
Остави пистолета.,410
Подпиши.,410
Това си е моя работа.,410
Това ни е работата.,410
Кучето.,410
Вземете ги.,410
Тя е там.,410
Може да почака.,409
Това не е отговор.,409
"Къде беше, по дяволите?",409
По-точно?,409
Оператор.,409
Няма да...,409
После ще говорим.,409
Ти си наред.,409
Колко ти трябват?,409
За какво си говорите?,409
Буут.,409
"Разбира се, че не си.",409
Не те видях.,409
Това е подарък.,409
"Съжалявам, шефе.",409
Кам?,408
Полудявам.,408
Защо е така?,408
Я гледай!,408
Пеги.,408
Не би трябвало.,408
"Напротив, има.",408
Зои!,408
Наглеждай го.,408
Изключете го.,408
Питай го.,408
Направи каквото трябва.,408
Искам да видя.,408
Още ли си там?,408
Ка...,408
Не знаеш нищо за мен.,408
Не съм въоръжен.,408
"Спокойно, момче.",408
Само това има значение.,408
"Добре, но...",408
От къде сте?,408
Предизвиквам те.,408
Всемогъщи Боже!,408
Остави го на мен.,407
Не забравяй това.,407
Години?,407
Разделихме се.,407
"Благодаря ви, господа.",407
О господи.,407
Удоволствието е изцяло мое.,407
Спести си го.,407
Приближава се.,407
Но не съм.,407
Колко бяха?,407
Давид.,407
Марси!,407
"Моля ви, помогнете!",407
Значи е вярно.,407
Това е много.,407
"Е, и какво?",407
Няма да ти се размине.,407
Дано да е така.,407
Това сте вие.,406
Блъфираш.,406
"О, виж.",406
Пак се започва.,406
Не ги виждам.,406
Това ще ти хареса.,406
Не е мое.,406
Прекалено опасно е.,406
Не ме предизвиквай.,406
Какво си имаме тук?,406
Огледай се наоколо.,406
А ние?,406
Губим време.,406
Месо.,406
Изхвърли го.,406
Гледай напред.,406
Искам да ви покажа нещо.,406
Елинор.,406
Ще го открием.,406
Пазач!,406
"Извинявай, какво?",406
Давай тогава.,406
Ти избираш.,406
Изчезнаха.,406
Ще ти се обадя после.,405
Аксел!,405
Пиши.,405
Камила!,405
Ти си моят герой.,405
Все ми е тая.,405
"Не, чуй ме.",405
Не ме прекъсвай.,405
Затвори телефона.,405
Нещастници!,405
и...,405
Знам какво си мислите.,405
Намери ли я?,405
От какво те е страх?,405
Не ме бутай!,405
"Момчета, момчета.",405
Но вече не.,405
Той спи.,405
Ще оправя нещата.,405
"Не, това е невъзможно.",405
Не те обвинявам.,404
"Да, става.",404
Съжаляваш ли?,404
Нел?,404
Дрю.,404
Рано е.,404
Тежко е.,404
Имам работа за вършене.,404
"Мамо, татко!",404
Къде е бебето?,404
Едмънд!,404
Спри там.,404
Кейн.,404
Какво казва той?,404
Много ми хареса.,404
Сирене.,403
Аарон!,403
ЕВА!,403
"Да, мамка му.",403
Това имах предвид.,403
Взех ги.,403
Защо се забави?,403
Май.,403
Какво искаш да направим?,403
Сякаш...,403
Не успях.,403
"Не мисля, че това е добра идея.",403
Яйца.,403
Повикайте линейка!,403
Оттегляме се!,403
Трябва да ги спрем.,403
Тъжно е.,403
Успех с това.,403
"О, Божичко!",403
Имаш ли минута?,403
Ефрейтор!,403
Парола?,403
Индия.,403
"Не, съвсем не.",403
Това е частна собственост.,403
Толкова много те обичам.,403
Тогава какво е?,402
Ти какво искаш?,402
Прибирам се вкъщи.,402
Тя умира.,402
Превод: ^малките_вещици^,402
Сватба?,402
Не съм го казал.,402
Каква сделка?,402
Флин!,402
"Да, генерале.",402
Доказателство.,402
Това достатъчно ли е?,402
За какъв се мислиш?,402
Бийте се!,402
Марго.,402
Качи се горе.,402
Харесва ми тук.,402
Освободете го.,402
"Татко, не!",402
Лошо ли е?,401
Щастливец.,401
Какво съм аз?,401
"Как сте, момчета?",401
Виждал ли си я?,401
Ще ви убия!,401
"Знаеш, нали?",401
Ъмм...,401
Ще се върнеш ли?,401
Коуди!,401
Така ми харесва.,401
Всички на пода!,401
Какво имаш впредвид?,401
"Добър ден, господа.",401
И двамата го знаем.,400
Майната й.,400
Приятел ли ти е?,400
Искам вкъщи.,400
"Моля, последвайте ме.",400
САЩ!,400
Напуснах.,400
Не бих го направил.,400
Моля за вашето внимание.,400
В града.,400
Зеле!,400
Естер.,400
Трябва да я намеря.,400
Момент само.,400
За мен ли?,400
Това и правя.,400
Не мога да те чуя.,400
ИСТИНАТА Е НЯКЪДЕ ТАМ,400
Предаваш ли се?,400
Уесли!,400
"Моля, моля.",400
Не го наранявай.,400
Не повече.,400
Ще се женим.,400
Той почина.,400
Къде се дяна?,400
Сляп ли си?,400
Искаш ли нещо за ядене?,399
Цигари.,399
Кучета.,399
Шанън!,399
"Да, супер.",399
Не мога повече така.,399
Ще се видим в съда.,399
Истина ли е това?,399
Ейдриън.,399
Там са.,399
Предупредих ви.,399
Той е идиот.,399
"Моля ви, моля ви.",399
Текила.,399
"Хайде, мила.",399
Грейси!,399
Хайде да го направим.,399
Защо не спиш?,399
Какво ми направи?,399
"Да, забелязах.",399
Приятно гледане!,399
Ухапа ме!,399
Може ли да тръгваме?,399
Трябва да спрем.,399
Не сър.,399
Беше лесно.,398
"Капитански дневник, допълнение.",398
Нямаш грижи.,398
Той е болен.,398
"Добър ден, госпожо.",398
Смяна!,398
Година?,398
Да го направим отново.,398
Сега ще разберем.,398
"Знам, че си тук.",398
Сделката си е сделка.,398
Правиш грешка.,398
За всички.,398
Дявол!,398
"Разбира се, че не е.",398
Говори ли с нея?,398
Говорих с него.,398
Всички да се качват!,398
Можете да си вървите.,398
Арестувани сте.,398
Търси!,398
Оставете я на мира.,398
Аз ще остана.,397
"Ставай, ставай!",397
Да си ходим.,397
Кит.,397
Зле ли е?,397
Нападат ни!,397
Помислете си.,397
Дракон!,397
Телефона.,397
Порасни.,397
Това пък защо?,397
Така и ще направя.,397
Тук е добре.,397
Истината е...,397
Какво искаш да правим?,397
Това са...,397
Съм.,397
Шоу.,397
Говори с нея.,397
"Не, недейте!",397
Какви ги върши?,397
Ръсти.,397
Шш.,397
Някакви проблеми?,396
Отвори шибаната врата!,396
Старк.,396
Върни се при мен.,396
И край.,396
Забранено е.,396
Нямам какво да ти кажа.,396
Карли!,396
На мен ли?,396
Избери си.,396
"Хайде, излизай.",396
Ариел!,396
Мога ли да ти помогна с нещо?,396
Това е самата истина.,396
Засрамете се!,396
Колко трогателно.,396
Наистина ли си ти?,396
Видя ли какво направи?,396
Глупаво момиче.,396
Тай!,396
Ще се видим вътре.,395
"Моля ви, сър.",395
Знаех го.,395
До стената!,395
Защо не се обади?,395
Малко вероятно.,395
Ще се обадя на полицията.,395
Унищожи!,395
Раул!,395
Едгар.,395
Джаспър!,395
Съветник.,395
Какъв човек?,395
Какво мислите за това?,395
Махни се от тук.,395
"Благодаря, добре.",395
Искам да знам защо.,395
Да ви помогна?,395
Няма да се наложи.,395
А баща ти?,395
В безопасност сме.,395
Лиъм!,395
Шшшш.,395
"Не,",395
Не се притеснявам.,395
Тъкмо навреме.,395
Ще дойда по-късно.,395
Много е сладък.,394
Наистина го оценявам.,394
"Ела, скъпа.",394
"О, Боже, не.",394
Какво ми каза?,394
Педро!,394
"Да, това.",394
Какво разбра?,394
Нямам нищо общо.,394
Имам син.,394
Искам да го направя.,394
Мамка ви!,394
Харесваш ли го?,394
Чувствам се странно.,394
Старши!,394
"Чао, момчета.",394
Какво правиш бе?,394
Това не е за мен.,394
Трябва да се върнеш.,394
Дорис?,394
Махни го от мен!,394
Ти си невероятна.,394
Джема.,394
Убит?,394
Добре ли изглеждам?,394
Какво казвате?,394
"Хайде, идвай.",394
Така става.,394
"Ето, виждаш ли?",394
Моят герой.,393
Ще се видим вкъщи.,393
Фантастично е.,393
А при теб?,393
Затваряй!,393
Шибан задник!,393
Трябва да пикая.,393
Как да ви помогна?,393
Такъв съм си.,393
Нищо няма.,393
Не съм като теб.,393
Ще те убие.,393
"Заповядайте, сър.",392
Какво ще правиш с него?,392
Казвайте.,392
Отведете ги.,392
Кълна се в Бога.,392
Твое ли е?,392
"Да, мерси.",392
Без изключения.,392
Избягал е.,392
Какво по дяволите ти става?,392
Поздравявам ви.,392
Ха така!,392
Бенджи!,392
Прекаляваш.,392
Не е ли красива?,392
"Здравей, Дейвид.",392
"Да, както и да е.",392
Каквото искаш.,392
Какво те тревожи?,392
Не ме удряй!,392
Бяхме.,392
Имате ли въпроси?,392
Трябва да е тук някъде.,392
Болен съм.,392
"Аз, аз...",392
Освен теб.,392
Само питам.,392
Иначе...,391
Беше тъмно.,391
Нека ви кажа нещо.,391
Имаме много работа.,391
Трябва да разбереш.,391
Къде е то?,391
Джоана.,391
Защо ме питаш?,391
"Стига, момчета.",391
Чейс.,391
Не ме разочаровай.,391
Това е номер.,391
"За какво, по дяволите, говориш?",391
Сериозно ти говоря.,391
На колко години сте?,391
Веднага ли?,391
Елате да видите.,391
Не бях.,391
И аз това казвам.,391
"Ох, не.",391
Вземете я.,391
Ченге ли си?,391
Той изчезна.,391
Ще помисля.,391
Не е моя.,391
Не я пипай!,390
Не ме ли чуваш?,390
Франция.,390
Какво трябва да правя?,390
Дай я!,390
Без теб.,390
Ти губиш.,390
Не е мой проблем.,390
Чандлър!,390
Много се гордея с теб.,390
"Раз, два...",390
Не ми се говори.,390
Не е нищо.,390
Не ме разбирайте погрешно.,390
Сега изчезвай.,390
Не мърдай оттук.,390
Искам да изляза.,390
Трябва да ти призная нещо.,390
Къде се намирате?,390
Прибери се.,390
Не се връзва.,390
Добър план.,390
Бива си я.,390
Всички ли са тук?,390
Ди!,389
Добре е да го знам.,389
Тими!,389
Каза ли му?,389
Имаш ги.,389
Какъв мъж?,389
"Добре, продължавай.",389
Хр.,389
Казва се...,389
Нека се изясним.,389
Относно това...,389
"Не, аз съжалявам.",389
Елис?,389
Да изчезваме оттук.,389
Попитай го.,389
Искаш ли да ти помогна?,389
Останете.,389
Хуан!,389
Не ме разсмивай.,389
Обувки.,389
"Всичко е наред, мамо.",389
Пипнах го!,389
"Добре, лека нощ.",389
Обръщай!,389
Дойдох да те видя.,389
Но къде?,389
Ерън!,388
Аз ще се върна.,388
А другите?,388
Огромен е.,388
Просто не знам.,388
Не си сам.,388
Това няма никакъв смисъл.,388
Гъс?,388
Ще ми простиш ли?,388
Защо си толкова сигурен?,388
Дейта?,388
"Помощ, помощ!",388
Убиха го.,388
Не е ли достатъчно?,388
Вече говорихме за това.,388
"Хей, спри!",388
Щях да ти кажа.,388
Вие ми кажете.,388
Нат!,388
Сложи това.,388
Очарован съм.,387
"Да, моля те.",387
Свободни сме.,387
Хиляда.,387
Аз съм ти приятел.,387
Ти си полудял.,387
Кажи го отново.,387
"Не, не става.",387
Ъхх!,387
Ясно ми е.,387
Кралю!,387
Обади се в полицията.,387
Непрекъснато.,387
Какво ми има?,387
Не е трудно.,387
Завий надясно.,387
Трябва да тръгваме веднага.,387
Логан.,387
Имаш ли секунда?,387
"Здравей, Джо.",387
"Да, сеньор.",387
Не съм дете.,387
Следващият път.,387
Никой няма да те нарани.,387
Няма никаква логика.,387
Умно момиче.,387
"Давайте, момчета!",386
Слушаме.,386
"Не, разбирам.",386
Какво повече искаш?,386
"Хей, хлапе.",386
Не бих казала.,386
"Добър ден, господине.",386
Как се справя?,386
Знаеш ли нещо за това?,386
Свободен.,386
Участвам.,386
Ще ти звънна после.,386
Що за въпрос?,386
Погледнете се.,386
Цялата.,386
Утре сутринта.,386
Крисчън.,386
Какво стана с теб?,385
Лек ден.,385
Не съм свършила.,385
Измъкни ме оттук!,385
Върни.,385
Те знаят.,385
Какво ще стане с мен?,385
Кажи ми какво стана.,385
"Моля те, мамо.",385
Изплаши ме до смърт.,385
Пробвай го.,385
Това е тайна.,385
Торта?,385
Искрено съжалявам.,385
Още е рано.,385
"Влизай, влизай.",385
Почти е готово.,385
Той беше добър човек.,385
В известен смисъл.,384
Махай се от къщата ми!,384
Нищо не е наред.,384
Звучи ужасно.,384
Почти успях.,384
И аз така чух.,384
Накъде тръгна?,384
Не знам какво ми стана.,384
Кога започваме?,384
Там има нещо.,384
Готови за стрелба!,384
Вярвам му.,384
Влюбен съм.,384
Какво си?,384
Ще видим това.,384
Презареди!,384
Плащай.,384
Ваша Чест...,384
Почивай в мир.,384
"Така е, сър.",384
Изглеждаш уморен.,384
Сън?,384
Името ви?,384
Не можеш ли?,384
Лиам!,384
Светът е малък.,384
Горката.,383
"Довиждане, татко.",383
"Не, аз съм.",383
Ангел.,383
Айрис.,383
"Насам, насам.",383
Няма да го забравя.,383
Ив.,383
Да се позабавляваме.,383
Какво намеквате?,383
Но аз не съм.,383
Болен е.,383
Може би е така.,383
Искаш ли да знаеш защо?,383
Това няма да помогне.,383
Писмо?,383
Сладур.,383
Той е опасен.,383
Луна?,383
Ам...,383
"Обзалагам се, че е така.",383
Очаквах те.,383
Тами!,383
Майло!,383
Изненадан съм.,383
Пали колата!,383
Това е планът.,383
Номер едно.,383
Защо ми помагаш?,383
Чисто ли е?,383
Не заспивай.,382
Предаваме се!,382
Кучко!,382
Наистина трябва да тръгвам.,382
Запази спокойствие.,382
"Здравей, красавецо.",382
"Да, видях го.",382
Не ме изоставяй.,382
Монро.,382
Желая ти късмет.,382
"Моля те, кажи ми.",382
Трябва да си поговорим.,382
Не искам да те виждам.,382
Опитах всичко.,382
Ще останеш ли?,382
"Да, знам го.",382
Отговорете на въпроса.,382
Намерихте ли нещо?,382
Отивайте.,382
Будна ли си?,382
Брет.,381
Забравих да ти кажа.,381
Не е ли невероятно?,381
Бременна си.,381
Не е там.,381
Аз ще взема това.,381
не знам.,381
Човек никога не знае.,381
Слушаш ли?,381
Идиотка!,381
Заклеваш ли се?,381
"Не, ти не разбираш.",381
Казах да спреш!,381
"Не, всъщност не.",381
Искам мама.,381
"Добре, няма.",380
Чаткаш ли?,380
Може би утре.,380
И как е?,380
Отърви се от него.,380
Свидетели?,380
Мадисън.,380
Уди.,380
Месец?,380
Бутайте!,380
С какво мога да ти помогна?,380
С никого.,380
Благодаря за кафето.,380
Той ми е баща.,380
Лудост е.,380
Убедена съм.,380
Тъмно е.,380
Вие кой сте?,380
"Да, Ваше Височество.",380
Хайде да танцуваме.,380
И отново.,379
Благодаря ви за всичко.,379
Ърни!,379
Приключихте ли?,379
Не се сещам.,379
Дай ми чантата.,379
Господин...,379
Какво те кара да мислиш така?,379
Юки!,379
Жаден ли си?,379
Там ли?,379
Честит Рожден Ден!,379
Аз го видях.,379
Де да знам.,379
Ранен съм.,379
Какво е станало с него?,379
Връщат се.,379
Не мога да го намеря.,379
"Да, знам това.",379
И това също.,379
"Млъкни, по дяволите!",379
Синтия!,379
Това е моят живот.,378
Какво виждате?,378
Изгубих се.,378
Аз трябва да тръгвам.,378
Без да искам.,378
Стю!,378
Задушавам се.,378
Сега ще видиш.,378
Не е далеч.,378
"Добре, страхотно.",378
"Седни, седни.",378
Отново и отново.,378
Как се справяме?,378
Той ще дойде.,378
Защо не ни каза?,378
"Хей, чакай.",378
Аз не съм като теб.,378
"Какво стана, по дяволите?",377
Разкарайте го!,377
Трябва да вървиш.,377
Да се разходим.,377
Блеър.,377
Как й беше името?,377
Знаеш ли колко е часът?,377
"Ало, ало?",377
Разбираме.,377
Грижи се за него.,377
Просто прекрасно.,377
Обичах те.,376
Той те обича.,376
Наблюдавам те.,376
Рич?,376
Още нищо.,376
На всички.,376
"По дяволите, да.",376
Колко е красиво!,376
Умник.,376
Хубаво ли е?,376
Ще го убият.,376
Нищо страшно.,376
Ранен е.,376
Сърцето ми.,376
Какво криеш?,376
Нищо няма да ти се случи.,376
Не се обвинявай.,375
Струва си.,375
Къде отиде той?,375
Искаш ли да...,375
Ще поговоря с него.,375
Аз те познавам.,375
Неделя.,375
"Благодаря ви, господине.",375
Ммм-хмм.,375
Тристан!,375
Но няма.,375
Ти къде беше?,375
Наблюдавай го.,375
"Здравейте, господине.",375
Ключ.,375
Нещо случило ли се е?,375
Още един път.,375
Къде по дяволите беше?,375
"Не, знам.",375
Не знам какво да направя.,374
Трябва да действаме бързо.,374
Я виж това.,374
Бейби.,374
"Добра работа, момчета.",374
Какво да й кажа?,374
Луда!,374
Дух.,374
Лара!,374
Грижи се за нея.,374
"Не, ще се оправя.",374
Око за око.,374
И аз така си мислех.,374
Що за глупост?,374
Как си ти?,374
"Влезте, моля.",374
Забавлява ли се?,374
Няма да е за дълго.,374
Мариса.,374
Колко ще струва?,374
Добре дошли отново.,374
Какво ще правим с него?,374
За първи път.,374
Нещо интересно?,374
Играй.,374
Не беше нужно.,374
Ще се върна за теб.,373
Чуй ме сега.,373
В момента.,373
И как беше?,373
Прав беше.,373
Разбрах ви.,373
Трябва да се връщаме.,373
От кого е?,373
Сряда.,373
За вас е.,373
Трагедия.,373
Той е добър.,373
Нещо не е както трябва.,373
Ето този.,373
Прекалено е опасно.,373
Ще й кажа.,373
"Мамо, виж!",373
Оправяй се.,372
На сигурно място.,372
Не съм готов.,372
СЛЕДВА ПРОДЪЛЖЕНИЕ,372
Щях.,372
"Успокой се, човече.",372
Хари Потър.,372
Ще се заема.,372
Хвърли я!,372
Партньори.,372
Доверие.,372
Съобщение?,372
Тейла.,372
Оставаш тук.,372
Беше невероятен.,372
"Да, съгласен съм.",372
Ти полудя ли?,372
Ще те науча.,372
Адрес?,371
Какво е усещането?,371
Не съм готова.,371
Да вдигнем тост.,371
Ако нямаш нищо против.,371
Не сме сами.,371
Не ме наранявай.,371
"Хей, хайде.",371
Не мога да...,371
Много зле.,371
Разкажи ми всичко.,371
Нищо няма да стане.,371
Няма да се случи.,371
Срещали сме се.,371
Искам само да поговорим.,371
Кога тръгваме?,371
"Добре ли си, приятел?",371
Трябва да има начин.,371
Можете да целунете булката.,371
"Разбира се, да.",371
Добър ход.,371
Е и какво?,371
Карсън.,371
"Благодаря ти, скъпи.",370
Но не го направи.,370
Какво да ви кажа?,370
"Е, как си?",370
Бонд.,370
Бъди спокоен.,370
"Мисля, че трябва.",370
Господи Боже!,370
"Не, не това.",370
Това е знак.,370
Кажи ми защо.,370
Хвани ме!,370
Хляб.,370
Боли ме главата.,370
Единадесет.,370
Мръсници!,370
Иви!,370
Трябва да си вървя.,370
Можеш ли да вървиш?,370
Кажи ми какво искаш.,370
"Разбираш, нали?",370
Иди.,370
Съвсем нищо.,370
Тръгваме веднага.,369
Приключихме тук.,369
Повтаряй след мен.,369
Дай го тук.,369
Моля оставете съобщение.,369
"Разбираш ме, нали?",369
Пази тишина.,369
Двамата.,369
Ще се получи.,369
Ваш ред е.,369
Аз я обичам.,369
А ти коя си?,369
Няма да боли.,369
Много се извинявам.,369
Имаш ли семейство?,369
Сега съм тук.,369
Снимка.,369
Не отговори на въпроса ми.,369
Хубаво място.,369
"Работата е там, че...",369
Харесват ми.,369
Погледни натам.,369
Липсваше ни.,369
Закъснява.,369
Той е вътре.,369
Да те закарам ли?,369
Той също.,369
Половин час.,369
Омъжена ли си?,369
В Париж.,369
Това е много странно.,368
"Да, тате.",368
"Напротив, можеш.",368
"Хей, къде отиваш?",368
Продължавай да опитваш.,368
Джой.,368
Решавай.,368
Искам да направиш нещо за мен.,368
Защо спряхме?,368
Имаш предвид...,368
Маестро!,368
"Хайде, мърдайте!",368
Тя ми е дъщеря.,368
Нещо се случи.,368
Предатели!,368
Това имам предвид.,368
На кого се обаждаш?,368
Имам го.,368
Познато ли ти е?,368
Видях нещо.,368
Това не е моя работа.,368
Това звучи добре.,368
Джеки!,368
Какво зяпате?,368
Два месеца.,368
"Внимателно, внимателно.",368
"Спокойно, приятел.",368
"Шегувате се, нали?",368
Не излизай.,367
Инцидент?,367
Сега ме чуй.,367
"Аз, също.",367
Не знаете?,367
Донеси го.,367
А останалите?,367
Не се разстройвай.,367
Ааах!,367
Виновен съм.,367
Дай лапа.,367
Брендън.,367
Пристигнаха.,367
Не ми пречи.,367
Но все пак...,367
Не влизай!,367
Искам да дойда с теб.,367
Не се.,367
Тръгвам веднага.,367
Зависи от теб.,367
Убивай!,367
Ще те застрелям.,366
Заповядвам ти!,366
Най-доброто.,366
Защо не ми каза по-рано?,366
Избийте ги!,366
Линк.,366
Това не ме интересува.,366
Найстина?,366
Аня!,366
Жива ли е?,366
Това е моето място.,366
Интересува ли те?,366
