sentence,count
Čo sa tam píše?,130
Ale hovno.,130
Odpovedzte!,130
Nicky.,130
Dáš si kávu?,130
RÉŽIA,130
Nemyslel som to tak.,130
Violet.,130
Nestojí to za to.,130
Už to ide.,130
Nemusí.,130
Nájdem ho.,130
Čo znamená?,130
Čo sa to so mnou deje?,130
Neviem o čom hovoríte.,130
Nechcem to počuť.,130
Je na ceste.,130
Ivan?,130
Mal by si.,130
To nie je tvoja vec.,130
Kurvafix!,130
HUDBA,129
Bohovia.,129
"Oh, prosím.",129
Ukáž mi ruky.,129
Prestante!,129
Barney?,129
Veľmi rada.,129
Som hore.,129
Rozumel som.,129
Nájdi ho.,129
Nič som nepovedal.,129
Bang!,129
Čiže?,129
Chcem právnika.,129
Chcem to.,129
Niečo vymyslíme.,129
Čo robím?,129
Preto sme tu.,129
Pšt.,129
Čo navrhuješ?,129
Ani sa nehni!,129
Opäť.,129
Vedel si to?,129
Dva dni.,129
Ja nie som...,129
Je to sranda.,129
Nepríde.,129
Každý.,129
Nič zvláštne.,129
Robíte si zo mňa srandu?,129
Je to moja dcéra.,128
Vieš si to predstaviť?,128
Viem sa o seba postarať.,128
Jedenásť.,128
Myslím tým...,128
Drobné si nechajte.,128
Nič sa nezmenilo.,128
Je to trápne.,128
"Neviem, o čom hovoríte.",128
Mňam.,128
Gaius?,128
Mysli.,128
"Dobre, rozumiem.",128
To je krásne.,128
Pusti!,128
Poďme von.,128
Nechaj ju ísť.,128
"Ja, uh...",128
Budem čakať.,128
Budeme v kontakte.,128
Bál som sa.,128
Zachránil si mi život.,128
Máš strach?,128
Už prichádza.,128
Miluješ ho?,128
Nenávidím to.,128
Skončila som.,128
"Hej, zlato.",128
Albert!,128
Ide sem.,128
Láska moja.,128
Niečo som našiel.,128
Ide to.,128
naozaj?,128
Urobíš to?,128
Ja mám.,128
Varovanie.,128
Nemôžeš odísť.,128
Hovorím pravdu.,128
Posledná šanca.,128
Tlačte!,128
Hovoril som ti to.,128
Aspoň myslím.,128
Už ideme.,128
Čo sa robí?,128
Bacha!,128
Krava!,127
Kde je otec?,127
To je kravina.,127
Och môj bože.,127
Och nie.,127
Belle.,127
Ďakujem ti veľmi pekne.,127
To nie je nutné.,127
Neurobil som to.,127
Veľmi pekne vám ďakujem.,127
Aj...,127
Anne.,127
C...,127
"Nie, netreba.",127
Gloria.,127
Je to tvoja vina.,127
Spíš?,127
Chcem s tebou hovoriť.,127
Kto ste vy?,127
Skončili ste?,127
"Ďakujem vám, pane.",127
Ronnie!,127
Andie!,127
Sidney!,127
Toto nie je správne.,127
Otoč to.,127
Neil!,127
Je skvelá.,127
Minútku.,127
Nepovedal.,127
Otvor ich.,127
O tom nič neviem.,127
Chyťte ju!,127
Prečo sa smeješ?,127
Pre koho pracuješ?,127
Nie dobre.,127
Hovorím.,127
Veď práve.,127
V podstate.,127
"Ďakujem, že si prišiel.",126
Našli ste niečo?,126
Viktor.,126
Bol tam.,126
Nepozeraj sa na mňa.,126
Barb?,126
Absolútne nie.,126
Hocikto?,126
Máme ťa.,126
Pekný večer.,126
Je to strašné.,126
"No tak, prosím.",126
"Áno, myslím, že áno.",126
Poď hore.,126
Wilson!,126
Kto do pekla ste?,126
Ste v pohode?,126
To je pre vás.,126
Až po vás.,126
Tae Gong Sil.,126
Bolelo to?,126
"Prosím, pomôž mi.",126
Budeš.,126
"V poriadku, dobre.",126
Si chorá?,126
"Oh, správne.",126
Aká náhoda.,126
Videl som ťa.,126
Zabite ich!,126
Skúste to.,126
Isteže nie.,126
"Hej, zlatko.",126
Čo robia?,126
Dobrý psík.,126
Mal pravdu.,126
To je nádherné.,126
To mi stačí.,126
Mal som.,126
Mám dobré správy.,125
Mýlila som sa.,125
Je mi to jasné.,125
Nemáme inú možnosť.,125
Ja tomu neverím.,125
Veľa štastia.,125
To nič neznamená.,125
Povedz mu.,125
Hlupaňa!,125
Zavolajte políciu.,125
Co je?,125
Utekajme!,125
Len ty a ja.,125
Prekrásne.,125
KOSTÝMY,125
Omyl.,125
Čo poviete?,125
Devon.,125
A čo ak nie?,125
Č...,125
"No tak, zlato.",125
To je dobrá správa.,125
Spravte to.,125
Je to ono?,125
Tvoja matka.,124
Nekrič.,124
Tvoja mama?,124
Si zranená?,124
"Nie, nebol.",124
ano.,124
To nie je to isté.,124
Mal.,124
Si šťastná?,124
Čo do pekla je toto?,124
Diego!,124
Mohli by ste...,124
Ty prvý.,124
Nebude to fungovať.,124
"Myslím, že máš pravdu.",124
Prestan!,124
Pozrite sa na seba.,124
Príjem.,124
Nerozumiete?,124
Nie som hladná.,124
Práve tu.,124
To sotva.,124
Dokážete to?,124
Naozaj ma to mrzí.,124
Angie!,124
Nikto nevie.,124
Videli ste ho?,124
"Uh, áno.",124
Ella!,124
Sme v pasci.,124
Pomôž nám.,124
Nebol.,124
Je mi zle.,124
"Prosím, nerobte to.",124
Vypadni z môjho domu!,124
Si nervózny?,124
Vieš čo tým myslím?,124
Kto to spravil?,124
Amelia!,124
Volám sa...,124
Chief.,124
Počula si ma?,123
Nemáš sa čoho báť.,123
Zavolám políciu.,123
O čo?,123
Zastreľ ho!,123
V minulých častiach ste videli...,123
Nechajte to tak.,123
Toto je zlé.,123
"Dobre, vieš čo?",123
Tri roky.,123
Toto je super.,123
Som tam.,123
Pekný.,123
To chceš?,123
A načo?,123
Nezastavuj.,123
"Áno, to je on.",123
Ty si blázon.,123
Poslúchaj ma.,123
Spoločne.,123
Hádaj.,123
"No tak, zlatko.",123
Už je po všetkom.,123
S nikým.,123
Vydrž chvíľku.,123
Už stačilo.,123
Vieš o čom hovorím?,123
Ste si tým istý?,123
Som šťastný.,123
To nemôže byť...,123
"Nie, nepovedal.",123
Nemohol som.,123
Sviňa!,123
Zábavné.,123
Víno?,123
Viete to.,123
Nesmej sa.,123
Koľko máte rokov?,123
Čo ste urobili?,123
Joseph?,123
Vrátil si sa.,123
Teraz ja.,123
Úžasne.,123
Poď dole.,123
Trey?,122
Angel.,122
Cooper.,122
Nechápete?,122
To si robíte srandu.,122
Je to ľahké.,122
Poznáš to?,122
Vrátil sa.,122
Čo som urobila?,122
Zabav sa.,122
Chceš pomôcť?,122
Myslíte to vážne?,122
Nechaj ho ísť.,122
Relax.,122
Démon.,122
Umieram.,122
Klamala som.,122
On žije!,122
Ako si to spravil?,122
Som za.,122
Čo tu ty robíš?,122
Poznám to.,122
Mohol by som.,122
Polož tú zbraň.,122
Poďme sa prejsť.,122
Cítite to?,122
Frankie!,122
Gus!,122
Drahý.,122
Diane?,122
Vojak.,122
Ahoj ocko.,122
Nevzdávaj to.,122
"Vďaka, že si prišiel.",122
Skončila si?,121
Nič som nevidel.,121
"Pozri, pozri.",121
Zastav sa!,121
Do dna.,121
Poznám.,121
Na toto nemáme čas.,121
Pekná práca.,121
Pozri sem.,121
Vezmi si toto.,121
Oi!,121
Gordon!,121
"Vieš, čo myslím?",121
Barbara.,121
Už sa to nestane.,121
Zhlboka sa nadýchni.,121
"Ahoj, ahoj.",121
K,121
Ach môj bože.,121
KAMERA,121
Ani raz.,121
Čo sa to do pekla deje?,121
"Choďte, choďte!",121
Ja sa nebojím.,121
A ešte jedna vec.,121
Čo tu do pekla robíš?,121
Nie je to moja vina.,121
Máš úplnú pravdu.,121
"Nie, to je dobré.",121
Lauren.,121
"Nie, mami.",121
Nedotýkaj sa jej!,120
Je toho viac.,120
Musím to vziať.,120
Kto sú tí ľudia?,120
O tom hovorím.,120
Connie!,120
Nepoznáš ma.,120
Ježišu!,120
Väčšinou.,120
Pokračujme.,120
Trpezlivosť.,120
Čo ťa sem privádza?,120
Nikam.,120
Neviete?,120
Ja to chápem.,120
Čo mám teraz robiť?,120
Ruth.,120
"Poďme, rýchlo!",120
Hans.,120
"No, ja neviem.",120
Ty vieš.,120
Ty ho poznáš?,120
Typické.,120
Zavri zobák.,120
To nebude fungovať.,120
Už viac nie.,120
Očividne nie.,120
Choďte mi z cesty!,120
Čo bude ďalej?,120
*TEEN TITANS!,120
Čo hovoria?,120
To snáď nie je pravda.,120
Je to môj brat.,120
Dostal som ho.,120
Našiel som ju.,120
To má byť vtip?,120
Rakovina.,120
Dohoda.,120
Ukáž mi.,120
Matthew.,120
Odkiaľ to máte?,120
Vďaka tebe.,120
To som nebola ja.,120
"Áno, zlatko.",120
Zatvor oči.,120
Drž ho!,119
Vy všetci.,119
Milujem.,119
Možno nabudúce.,119
Rozumela si?,119
Na koho?,119
Čo spravíš?,119
Je mi cťou.,119
To nie je potrebné.,119
Vľavo.,119
Irene!,119
Right.,119
Ty to dokážeš.,119
Čo ak...,119
Judy.,119
Nehnevaj sa.,119
Nie pre mňa.,119
Avšak...,119
To je sila.,119
Hraj.,119
Alicia.,119
Pes.,119
Poďme jesť.,119
"No, nie.",119
Bolí.,119
Finn!,119
Erin.,118
Wallace.,118
Nie je to divné?,118
"Áno, otec.",118
Oddýchni si.,118
"Oh, preboha.",118
Skús.,118
Čo si našiel?,118
Iris.,118
"Poďte, poďte.",118
Stráž!,118
Jemne.,118
R...,118
"Áno, si.",118
Bez šance.,118
Je zima.,118
Spamätaj sa.,118
April!,118
Zavolaj mu.,118
Jun-shik!,118
Chýbal som ti?,118
Zostaňte tam.,118
Máš hlad?,118
A čo my?,118
"Áno, v poriadku.",118
Urobme to.,118
Fine.,118
Odporné.,118
To som nevedela.,118
Čo sa to stalo?,118
Meg.,118
Veď viete.,118
A čo ešte?,118
Nie je to super?,118
Káva.,118
Uh-uh.,118
Pockaj.,118
"Jasné, že áno.",118
Cas?,118
Vy to nechápete.,118
Páči.,118
Toto je dôležité.,117
Nemám ďalšie otázky.,117
Párty?,117
Do boha!,117
Kto vám to povedal?,117
Nie veľmi.,117
Miluješ ju?,117
Len hovorím.,117
To nemôžeme.,117
Zmier sa s tým.,117
Prepacte.,117
Verím vám.,117
Tak to bolo.,117
Natalie!,117
Vďaka za pomoc.,117
Zavolaj.,117
Nechceš?,117
Felix.,117
Len jeden.,117
Len srandujem.,117
A vieš ty čo?,117
Nech sa tak stane.,117
Tak zajtra.,117
Nemôžem to spraviť.,117
Takto to nefunguje.,117
P...,117
Niečo je zle.,117
Idem spať.,117
Je nebezpečný.,117
Veľmi zaujímavé.,117
Pomôžete mi?,117
Poviem ti.,117
Ideš niekam?,117
"Ahoj, Sam.",117
Všetci na zem!,117
Lewis?,117
Myslela som si.,117
No poďme.,117
Bude v pohode.,117
Strážnik.,116
Tieto?,116
Ideme dnu.,116
"OK, dobre.",116
Zastaviť.,116
Som doktor.,116
Ideš s nami?,116
Tam dole.,116
"Ďakujem, mami.",116
Možno inokedy.,116
Co je to?,116
Môžem si prisadnúť?,116
Čo je zle?,116
To by malo stačiť.,116
Nič ti nie je?,116
Synu.,116
Rande?,116
To je môj syn.,116
Nikoho som nezabil.,116
Kto do pekla si?,116
"Ale, nie.",116
Čo si videla?,116
Potvrdené.,116
Spomínaš?,116
"Tri, dva, jedna.",116
Yay!,116
prečo?,116
Troy!,116
Muži.,116
Čo napríklad?,116
Kde si teraz?,116
Celkom dobré.,116
Zavolám ti späť.,116
Kde si to vzal?,116
Pomôžte!,116
Nie je mŕtvy.,116
Zadarmo.,116
Daj mi pusu.,115
Ideme tam.,115
Je to rozkaz.,115
Chad.,115
Mám pre teba prekvapenie.,115
Mlieko?,115
Bude to sranda.,115
Myslím si.,115
Máme ich.,115
Ty tam!,115
Kam zmizol?,115
Zastreľ ma.,115
Náhoda.,115
Nateraz.,115
SK titulky: namuras,115
Čo si spravila?,115
Videla som ho.,115
Odkiaľ to mám vedieť?,115
Waw.,115
Ktokoľvek?,115
"Posaďte sa, prosím.",115
"Oh, oh.",115
Bojím sa o teba.,115
Samovražda?,115
Je to môj priateľ.,115
Čo si dáš?,115
"Vieš, čo?",115
Vyser si.,115
Čo sa stalo potom?,115
Taký je plán.,115
Len vydrž.,115
To nič nebolo.,115
Zábava.,115
Dostaň ho!,115
Boris.,115
"Hej,",115
To poznám.,115
Hore ruky!,115
Niekto tam je.,115
Mŕtvi.,115
Veľmi pôsobivé.,115
Idete?,114
Komandér.,114
Kam pôjdeš?,114
Tak to nie.,114
Tri dni.,114
A čo má byť?,114
A kde?,114
Poriadne.,114
Šéfka.,114
Ty plačeš?,114
Teresa.,114
Vyšlo to.,114
"Ahoj, otec.",114
Bála som sa.,114
Nebezpečenstvo.,114
Kurt.,114
Nabok!,114
Ser na to.,114
Zmena plánu.,114
Preco nie?,114
Poznám ju.,114
Walt.,114
CIA?,114
Zlé správy.,114
Pozri na ňu.,114
Freddie!,114
"Hej, to som ja.",114
Zoraďte sa!,114
Dunhamová.,114
H...,114
Milo!,114
Pôjdem s vami.,114
"Hej, ja tiež.",114
"Áno, to som.",114
Ježišmária!,114
Nič z toho.,114
Už som na ceste.,114
Nežartuj.,114
Kde to bolo?,114
Gimli!,114
Vypadni odo mňa!,114
Vedel si o tom?,114
Ty mi povedz.,113
Ľúbim vás.,113
Jej.,113
Som šťastná.,113
Daj si pozor.,113
Čítaj.,113
Niečo na pitie?,113
Strašne.,113
"Som rád, že ťa vidím.",113
Rob niečo.,113
Jedzte.,113
"Neviem, o čom to hovoríš.",113
Pamätaj.,113
Víťazstvo!,113
"Som rád, že si tu.",113
To znie skvele.,113
"Viem, kto ste.",113
"Hej, vy!",113
Počkajte na mňa!,113
Ty sviňa!,113
Čo chcete robiť?,113
Je doma?,113
Lori...,113
Môžem ísť s tebou?,113
"Vydrž, vydrž.",113
Ste všetci v poriadku?,113
Pome.,113
Stálo to za to?,113
Neboj sa o mňa.,113
Chceš vedieť prečo?,113
Musíme sa poponáhľať.,113
Aj vy.,113
Nell!,113
Som hotový.,113
Normálne.,113
Prsteň?,113
Je tehotná.,113
Shengnan!,113
Pozrime sa na teba.,113
Hľadal som ťa.,113
To neurobím.,112
Whoo-hoo!,112
Vince!,112
Je zranený.,112
Evelyn!,112
Piatok.,112
Chcem ťa.,112
Už nikdy.,112
To je hlúpe.,112
"Čo si myslíte, že robíte?",112
Vidím ich.,112
Vezmi si ma.,112
Prečo si to myslíte?,112
No to ma poser!,112
Zabudol si?,112
Vydrž sekundu.,112
Baby!,112
Minulú noc.,112
Jaj!,112
Čo urobíte?,112
To nedáva žiadny zmysel.,112
Hanbi sa!,112
Dobrý pokus.,112
Neviem čo mám robiť.,112
Vedela si to?,112
Snažím sa ti pomôcť.,112
Ale vieš.,112
Prečo to robí?,112
Joshua!,112
Pamätám.,112
Nie naozaj.,112
Premýšľaj.,112
Nemyslím si to.,112
Bolo to ťažké.,112
Začneme?,112
Dohodneme sa.,112
Nevadí ti to?,112
Musíme ju nájsť.,112
Cože?,112
Joan?,112
Čo si mu povedal?,112
Pani moja!,112
Kedy sa vrátiš?,112
Mne sa to páči.,112
Musím utekať.,112
Myslela som...,112
Sme doma.,111
To je odporné.,111
"Ste v poriadku, pane?",111
Nevidíš?,111
Kto ti to urobil?,111
"No tak, chlapci.",111
My sme...,111
Boli.,111
To nemusíš.,111
Daj mi zbraň.,111
Kryte ma!,111
Máme ju.,111
Celú noc.,111
Našli sme ho.,111
Expelliarmus!,111
Cítim sa hrozne.,111
"Áno, slečna.",111
Ja padám.,111
Páči sa mi tu.,111
Páčilo sa mi to.,111
Starý otec!,111
Andrea?,111
Hlava.,111
Vanessa.,111
Boo!,111
A vy ste kto?,111
Je vonku.,111
Niekto prichádza.,111
Cigaretu?,111
Povedzte.,111
Poď na to.,111
A to je kto?,111
Kurník.,111
To iste.,111
Ach Bože.,111
"Áno, môžem.",111
Dohodli sme sa.,111
"Áno, môj pane.",111
Vyser si oko!,111
Tentokrát nie.,111
Nie veľmi dobre.,111
Dnes v noci.,111
Wyatt?,111
Čo je nové?,110
Hýbe sa.,110
Čo mu je?,110
Je ti niečo?,110
Aigoo.,110
Čo máte na mysli?,110
Vojna.,110
Doboha!,110
Čo môžem urobiť?,110
Stará mama!,110
Čo ja?,110
Taki.,110
Dovoľte.,110
Walden?,110
Nikam nejdeš.,110
Ja nechcem zomrieť.,110
Pozrite sa na neho.,110
Ty to nevieš?,110
O mňa sa neboj.,110
Musím sa odtiaľto dostať.,110
Aké milé prekvapenie.,110
Ja nejdem.,110
Absolútne nič.,110
Tiež.,110
To nie je moje.,110
To nie je tvoja starosť.,110
10 minút.,110
Pre...,110
Choď na to.,110
Alica.,110
"To je všetko, čo viem.",110
"Hej, som.",110
Pozri sa tam.,110
Zlé.,110
To sú...,110
Končíme.,110
"Prosím, prosím, prosím.",110
Nič som nespravil.,110
Ujde to.,110
Je super.,110
Ako si na to prišiel?,110
Vedúci!,110
Verila by si tomu?,110
Bol to môj nápad.,110
Ako si sa sem dostala?,110
"Oh, vďaka.",110
Battlestar Galactica,110
Astrid?,110
Zvládnete to?,110
Zbláznil sa.,110
Čo sa s ním stalo?,110
Ďakujem za váš čas.,110
To beriem.,110
Nikam nechoď.,109
Tak čo sa deje?,109
Echo.,109
Postarám sa o neho.,109
To nerob.,109
To nemôžeš urobiť.,109
Poručíčka.,109
Nestrieľať!,109
Nič neviem.,109
ahoj.,109
Uhnite z cesty!,109
Ukludni sa.,109
Na nich!,109
Čo je toto za miesto?,109
Ja som v pohode.,109
Veci sa zmenili.,109
Môžme?,109
"Ja viem, viem.",109
To je tvoje?,109
Zachráň ma!,109
Povedala.,109
"Áno, poďme.",109
Skryte sa!,109
Na to nie je čas.,109
"Dobre, poď.",109
Urobíme to.,109
Čo s tým?,109
Ešte jednu.,109
Zmizla.,109
Sme dohodnutí.,109
Vojdi.,109
Prisahám Bohu.,109
Som samé ucho.,109
"Prosím, prestaňte.",109
Zmĺkni!,109
Colin?,109
"Nie, počkať.",109
Čo ti jebe?,109
Raymond.,109
Ako ti môžem pomôcť?,109
Čo tu chcete?,109
To dievča.,109
"Raz, dva, tri, štyri.",109
Debbie?,109
Mario!,109
Otázka.,109
Kurva fix!,109
No hej.,108
Nič necítim.,108
Blahoželáme.,108
Osud.,108
To prejde.,108
Nie sú tu.,108
"No tak, ideme.",108
Potter!,108
KONIEC,108
Tak potom...,108
"Dobre, zlatko.",108
Týždeň?,108
Ste si istí?,108
Idem hore.,108
Hľadám.,108
Takto to nepôjde.,108
Čo tam máš?,108
"Okay, okay.",108
Potrebuje pomoc.,108
Pytlík...,108
Samantha.,108
Porozprávame sa o tom neskôr.,108
Čo to sakra bolo?,108
O kom?,108
Ja verím vo víly.,108
"Nie, tak to nie je.",108
Micuha!,108
On to vie.,108
Kurnik.,108
Prečo si prišiel?,108
"Čo chceš, aby som urobil?",108
Štetka!,108
Áno viem.,108
Všetko je fajn.,108
To je možné.,108
Osamote.,108
Nemajte obavy.,108
Mám peniaze.,108
Stratili sme sa.,108
Ty žartuješ.,108
"Dobre,",108
"Viem, kto si.",108
Máš s tým problém?,108
"Ahoj, John.",108
Presne o tom hovorím.,108
"Áno, sme.",108
Jasná vec.,108
Je tu nejaký problém?,108
Tessa!,108
Ahojte všetci.,108
"Nie, prepáčte.",108
Vrav.,107
Si hluchý?,107
Len sa upokoj.,107
Nudím sa.,107
Do toho ťa nič nie je.,107
Ty suka!,107
A tak...,107
Nikto ani hnúť!,107
"Áno, drahá.",107
Chceli ste ma vidieť?,107
Ross?,107
Ten bol dobrý.,107
Prečo by si to robil?,107
"Žartuješ, však?",107
Máš sa dobre?,107
Nikdy som nič také nevidel.,107
Máte právo nevypovedať.,107
"Jeden, dva...",107
Choďte dnu.,107
Neal.,107
Bozaj ma.,107
Musíte mi pomôcť.,107
Videl si?,107
Vezmi si ho.,107
Odhoď to!,107
A nie?,107
Zajtra ráno.,107
Choď ďalej.,107
Tak začnime.,107
Júlia.,107
Aká bola cesta?,107
Je to len otázka času.,107
Bude to bolieť?,107
Pozri na nich.,107
Pokúšam sa.,107
Čo vás sem privádza?,107
Mám pre teba darček.,107
Graham.,107
Bojíte sa?,107
Sme späť.,107
Už sme tam?,107
Poponáhľajte si!,107
A toto je čo?,107
Federálni agenti!,107
Nechoď preč.,106
Bez problému.,106
Čo to sakra robíš?,106
Nechaj ju tak.,106
Si zatknutý.,106
Zima.,106
Máš chvíľku?,106
Neponáhľaj sa.,106
Rešpekt.,106
Vzrušujúce.,106
Vyskúšaj to.,106
Mm-mm.,106
Maškaráda!,106
To ti sľubujem.,106
Nefungovalo to.,106
Aká je situácia?,106
To teda.,106
Nie je doma.,106
Vypadnite odtiaľ!,106
Kamera,106
Všetci ustúpte.,106
Môžem niečo povedať?,106
"Áno, veľmi.",106
Všimol som si.,106
Kvety?,106
Môžem to skúsiť.,106
To predsa vieš.,106
To nie je ono.,106
Musíte.,106
Do šľaka!,106
Máš peniaze?,106
Toto som ja.,106
Máš nejaký problém?,106
Pusť ho!,106
To bolelo.,106
Tak to nefunguje.,106
Pomôž mu!,106
Ešte nie je koniec.,106
Ide ti to.,106
"Nie, nie sú.",106
Vojaci!,106
Utečte!,106
Som zaneprázdnený.,106
Dostal si ma.,106
"Hej, chlapi.",106
Urobil som chybu.,106
"Prepáčte, že vyrušujem.",106
Priveďte ho.,106
Ty si tu?,106
Dáš si niečo?,106
Nič sa nestane.,106
Veľmi sa ospravedlňujem.,105
Buďte opatrný.,105
Zázrak.,105
Žijem.,105
Skap!,105
Nepoznám ťa.,105
Nepotrebujem tvoju pomoc.,105
"Dobre, idem.",105
Zabite ju!,105
Strašidelné.,105
Pamätáš si?,105
Rozmýšľaj.,105
Doslova.,105
Ty nejdeš?,105
Rozmyslel som si to.,105
"No tak, pohyb!",105
Čo s nimi?,105
Dám.,105
Nemám veľa času.,105
Rozdeľte sa!,105
Nepáči sa mi.,105
"Áno, bol.",105
Vpravo.,105
Čo zas?,105
Len pokračuj.,105
Zatknite ho!,105
"Vďaka, oci.",105
Čo tam robí?,105
"Ďakujem, madam.",105
Potrebuje ma.,105
Jednu.,105
My nie.,105
"Kto, ja?",105
"Jedna, dva, tri.",105
Nikita.,105
"Nie, nie, prosím.",105
Drink?,105
To ešte neviem.,105
"Počkajte, prosím.",105
To by šlo.,105
Tak to urob.,105
Vypočuj ma.,105
Len choďte.,105
Počítač.,105
Si to naozaj ty?,105
Zavolaj políciu.,105
Je v nemocnici.,105
Zostaňte.,105
Hlupáci!,105
Nepozeraj sa tak na mňa.,105
Mal som to vedieť.,105
No to určite.,105
Si mŕtva.,105
Kašlem na to.,104
Tiež ťa ľúbim.,104
Si nažive.,104
Tak ma to mrzí.,104
"Čo sa stalo, stalo sa.",104
Ktorá?,104
Lacey.,104
Hneváš sa?,104
Wes?,104
Dýchajte.,104
Chyť sa ma.,104
Bude to skvelé.,104
Policajti.,104
Tiger!,104
Som tvoj otec.,104
Nebola.,104
Vystrašila si ma.,104
Ako sa máš ty?,104
Padám.,104
Je čistý.,104
Pane na nebi!,104
Ste ženatý?,104
To je moja mama.,104
To som nikdy nepovedal.,104
Nenávidím ho.,104
Jasan.,104
Takže je to pravda.,104
Rita!,104
Nathaniel.,104
Ospravedlňujem sa za to.,104
Máš ju?,104
Nemusíš sa ospravedlňovať.,104
Ešte kúsok.,104
Je tvoja.,104
Posuň sa.,104
Poďme to zistiť.,104
Žiadny strach.,104
Paris!,104
Tato!,104
"Nie, díky.",104
Darcy.,104
Jackpot.,104
To som povedal.,104
Rád ťa poznávam.,104
Do postele.,104
Pochopiteľne.,104
Teraz nemôžem.,104
Je milá.,104
Ako to dopadlo?,104
Paula!,104
Héj!,103
"Jasné, chápem.",103
"Nič, nič.",103
Nezahrávaj sa so mnou.,103
Čo hľadáte?,103
"Nie,",103
Celý čas.,103
Wait.,103
Nepanikár.,103
Pozri sa na nich.,103
Nemal by si tu byť.,103
Castiel.,103
Bol to len sen.,103
"Čo je to, do čerta?",103
Nemusím.,103
Nikam nepôjdeš.,103
Daj mi sekundu.,103
Paulie!,103
Nedáva to žiadny zmysel.,103
Nehanbi sa.,103
Pamätám si.,103
Nedotýkaj sa ho.,103
Zach.,103
Há?,103
VÝPRAVA,103
Nie je začo.,103
Mám na mysli...,103
Čo mám spraviť?,103
Rozdelíme sa.,103
Mala by som?,103
Čo to povedal?,103
Mám sa fajn.,103
30 sekúnd.,103
Ani mne.,103
Do toho ťa nič.,103
Si nechutný.,103
Vieš kto som?,103
Potrebuješ ma.,103
Stu!,103
Ja ťa zabijem!,103
Čo ste to urobili?,103
To ako vážne?,103
Už je na ceste.,103
Skús to znova.,102
Ťažko.,102
Niekto tu je.,102
Na toto nemám čas.,102
Had!,102
Rozumiem tomu.,102
To je neskutočné.,102
No počkať.,102
Greta.,102
Je to zamknuté.,102
Lincoln.,102
Prečo by to robila?,102
Omar!,102
Pekne pomaly.,102
Vyhrala si.,102
Videla si ho?,102
Ty hlupák!,102
Videl som ju.,102
Som Doktor.,102
Aww.,102
To sa ešte uvidí.,102
Tak sa maj.,102
Zostanem.,102
Aký máte problém?,102
Veru hej.,102
Ako si sa mal?,102
Srdce.,102
Bavíte sa?,102
Ostaň.,102
Toto je skvelé.,102
Ty zmrd!,102
Jones.,102
Potrebujeme vašu pomoc.,102
Podaj mi to.,102
Čo pozeráš?,102
Meredith.,102
Voila.,102
Bez srandy.,102
Ivy!,102
"Počkať, čo?",102
Pozri na neho.,102
"Ahoj, Harry.",102
Bozk!,102
Eleanor!,102
A o čom?,102
"No, neviem.",102
"V poriadku, poďme.",102
Ruku na to.,101
Jenna.,101
Počúvaj toto.,101
Andrej!,101
Toto je iné.,101
Ty si sa zbláznil.,101
No nič.,101
Niečo iné?,101
Počul som o tom.,101
B...,101
"No tak, ľudia.",101
Veronica!,101
Neviem ako.,101
Lebo čo?,101
Za koľko?,101
Denise.,101
Zmizni odtiaľto.,101
Earl.,101
Klamal si.,101
Kam išla?,101
Roman!,101
Pizza.,101
Kapitánka.,101
V akom zmysle?,101
Poponáhľaj sa.,101
Ako obvykle.,101
Naozaj neviem.,101
To som si myslela.,101
Travis!,101
Dôkaz.,101
Uteká!,101
Cathy.,101
Blake.,101
Vysvetli mi to.,101
Možno máte pravdu.,101
Zabili ho.,101
Moc.,101
"Nie, to nemôžem.",101
Pre Kristove rany.,101
Ja hej.,101
Ukážte mi to.,101
Vylúčené.,101
"Oh, Ježiši.",101
Čo robiť?,101
Rád by som.,101
Ako zvyčajne.,101
Becca.,101
Zvládol si to.,100
Zabi!,100
Necítim si nohy.,100
Ani ty.,100
Chceš sa o tom porozprávať?,100
Tetsuo!,100
Pod jednou podmienkou.,100
To je úľava.,100
Diabol.,100
Prečo si to spravila?,100
Ani zďaleka.,100
Tiež ťa milujem.,100
All right.,100
"Vieš, čo si myslím?",100
Počúvaš ma vôbec?,100
Boromir!,100
Strč sa.,100
Tak tu ste.,100
No čo je?,100
To je od teba milé.,100
Čo môžem povedať?,100
Môže.,100
Neviem sa dočkať.,100
Štartuj!,100
Je to dar.,100
"Vieš, čo to je?",100
Musela som.,100
Na čom?,100
Ty to zvládneš.,100
Je to súrne.,100
Sofia!,100
Som rád.,100
Som idiot.,100
Máte čas.,100
Zastreľte ho!,100
"Prepáč, kámo.",100
Čakať.,100
Už je preč.,100
Na to zabudnite.,100
Dáte si kávu?,100
Čašník!,100
Sen?,100
Princ!,100
Nemôžem vám pomôcť.,100
A tebe?,100
Hovorím ti.,100
Tak to nebolo.,100
On je tu.,100
Poviem mu to.,100
Trocha.,100
Coop!,100
Tak neskôr.,100
Brandon!,100
Každý to vie.,100
Hola.,100
Nebolo.,100
Čo dopekla?,100
Len pre istotu.,100
"Viem, že si tam.",100
"Prepáč, ja...",100
Cole!,100
Máte šťastie.,100
"Pozor, pozor!",100
Happy!,100
Sal.,99
To ma teší.,99
Ospravedlňujeme sa.,99
Ako je to vôbec možné?,99
Prečo by si to robila?,99
"Uvidím, čo sa dá robiť.",99
Všetko je pod kontrolou.,99
Vyriešime to.,99
Do boja!,99
Počujem.,99
