sentence,count
עופי מכאן.,347
היה לי.,347
"מה אתה עושה כאן, לעזאזל?",347
אני אחיה.,347
הרבה פעמים.,347
מה לא בסדר איתה?,347
גרוע יותר.,347
אין שינוי.,347
אני עף מפה.,347
קרה.,347
תסגור את הדלת.,347
תחזיר לי את זה.,347
זה הדבר האמיתי.,347
מארלי!,347
למה עזבת?,347
"כן, אני מוכן.",347
הם מוכנים.,347
"הו, בחיי.",347
מר פרודו?,347
מוסיקה.,346
אין לך מושג עד כמה.,346
"טוב, בואו נזוז.",346
תתעודד.,346
זה מה שהוא עושה.,346
יש לך את הזכות לשמור על שתיקה.,346
אהם.,346
מה איכפת לך?,346
בק.,346
"לא, אנחנו לא יכולים.",346
"אתה בסדר, אחי?",346
תודה על הקפה.,346
הדרך לעתיד.,346
אני צריך לדבר איתו.,346
להיכנס.,346
למה הוא עושה את זה?,346
זו הילדה שלי.,346
דגים.,346
"תודה, ג'ון.",345
זה הורג אותי.,345
אל תפגע בו.,345
לא שכחתי.,345
פיי.,345
הנה הוא מגיע.,345
אלכוהול.,345
מזדיינים!,345
זה גמור.,345
כך יהיה.,345
הוא אצלי.,345
"לא, לעזאזל.",345
זה לא כיף.,345
אני לא רואה שום דבר.,345
נדבר מחר.,345
תשחרר אותה.,345
"לא, מתוקה.",345
הדלת הייתה פתוחה.,345
לא היית צריך לעשות את זה.,345
את יודעת משהו?,345
אני אוהב אותך גם.,345
כבר חוזר.,345
זה אחד.,345
אנחנו חייבים ללכת עכשיו.,344
איזה סיפור?,344
סיכמנו.,344
בוא נלך מכאן.,344
"נהדר, נהדר.",344
סימבה!,344
תחזרי לישון.,344
אתה מדבר שטויות.,344
"אני לא יודע, אדוני.",344
אקח את זה.,344
אהא.,344
אתה יכול לסמוך עליי.,344
כולם להתרחק.,344
קפוץ פנימה.,344
אנא השאירו הודעה.,344
מה לעזאזל זה אמור להביע?,344
אתם יודעים מה לעשות.,344
הו באמת?,344
טעות גדולה.,344
אני דואגת לך.,344
מה אכפת לי?,344
זאת הבת שלי.,344
אני הומו.,344
קצת יותר.,344
"כן, אוקיי.",344
"קדימה, אמא.",344
אני בסדר עם זה.,344
אני יכול לבוא?,344
תן לי את האקדח שלך.,344
בנג'י.,343
"הו, מותק.",343
גרי.,343
בהקדם האפשרי.,343
אני לא אידיוט.,343
אל תעני.,343
הם לא כאן.,343
תוציאו אותו!,343
חופשיים.,343
הוא פגע בך?,343
קאתי!,343
"איפה הוא, לעזאזל?",343
מה אתה כותב?,343
בואו נצא.,343
אני ממהר.,343
אבל זה לא משנה.,342
"הו, לא, לא.",342
את נראית יפה.,342
"לכי, לכי, לכי.",342
אל תשקר.,342
מהאמרת?,342
אני חייב לענות.,342
האוורד.,342
ערפדים.,342
שלום עליכם.,342
אחריהם!,342
נוכל לעשות את זה.,342
היא אמיתית.,342
"נכון, אבא?",342
למה עצרנו?,342
תתנצל!,342
החזק אותו!,342
תנשום עמוק.,342
איך השגת את המספר הזה?,342
מה זה הרעש הזה?,342
אני לא יודע לשחות.,342
"תודה, תודה, תודה.",341
אני אפצה אותך.,341
איפה אבא שלך?,341
יש לי חבר.,341
אני לא חולה.,341
לא התכוונתי להפחיד אותך.,341
זה לא מעניין אותי.,341
אתה לא נראה טוב.,341
אחזור מיד.,341
אני מתאר לעצמי.,341
הוא פצוע.,341
טעות במספר.,341
"כן, מצוין.",341
בזה מדובר?,341
תאטי.,341
רעידת אדמה!,341
צ'יפס?,341
למה זה קורה?,341
כמה רומנטי.,341
תניח את הנשק.,341
ידידים.,341
הוא יחיה.,341
קח אותי הביתה.,341
זה לא רחוק.,341
אתה תהיה בסדר גמור.,341
אין לי מה להסתיר.,341
אתה ידעת.,341
מאוד מרשים.,340
זה הכרחי?,340
על מי אתה מדבר?,340
דווח.,340
תמי.,340
הוא יפה.,340
אימא שלך?,340
הוא גאון.,340
זה באשמתי.,340
אתה ישן?,340
כעס.,340
זו הדרך.,340
היה נחמד להכיר אותך.,340
הוא השתנה.,340
בואי נצא מכאן.,340
אני לא מאמינה שעשית את זה.,340
אתה כזה אידיוט.,340
אנחנו גמרנו.,340
חזירים.,340
בכל זאת.,340
אפילו יותר טוב.,340
החיים.,340
הוא אחד מהם.,340
"היי, אדוני.",340
הוא בעלי.,339
אפשר לדבר איתך לרגע?,339
יֵשׁוּעַ.,339
אני תכף חוזר.,339
היא אמרה...,339
"כן, אני מסכים.",339
מצטער להפריע.,339
תני לי אותה.,339
לכל מקום.,339
אני הולך עכשיו.,339
בלשים.,339
אתה מגעיל אותי.,339
האיש שלי.,339
המה שלי?,339
הודו.,339
העבר.,339
היא אחותי.,339
לדבר על מה?,338
יש לך עבודה?,338
הוגו.,338
אני מתחתן.,338
קריסטל.,338
תקשיב טוב.,338
"הו, אלוקים.",338
מה אתם?,338
מחר בלילה.,338
אני בהלם.,338
מיגל.,338
קיילי.,338
סידרת אותי.,338
המלכה!,338
חדשות?,338
אני גווע.,338
מה קורה לו?,338
אנ.,338
אני בעד.,338
מפקד.,338
תמצוץ לי.,338
איני מבין.,337
את יכולה לשמוע אותי?,337
הייתי צריכה לדעת.,337
נסי את זה.,337
אתה לא יכול לעשות זאת.,337
"בסדר, בנאדם.",337
אל תבין אותי לא נכון.,337
רמאי!,337
כרטיס?,337
אקו!,337
טקילה.,337
עשית?,337
אתה מרגיש בסדר?,337
חג המולד.,337
זה אחי.,337
"אדוני, אתה בסדר?",337
אין כל!,337
עוד דקה.,337
"טוב, נתראה.",337
נגמר לנו הזמן.,337
בלתי יאומן.,337
זה כל מה שאני צריך.,337
אל תהרוג אותו.,336
בובה.,336
"אני מצטער, אמא.",336
וירג'יניה.,336
תכנסי.,336
מאיפה באת?,336
בא.,336
יום ראשון.,336
כריסטי.,336
אכזרי.,336
עוד יין?,336
עכשיו תקשיב לי.,336
לאן אלך?,336
תחזור לישון.,336
תסתכלו עליו.,336
כבר מגיע.,336
יודעת.,336
לא במשמרת שלי.,336
מה זה לכל הרוחות?,336
אפשר לעשות את זה?,336
אדיסון.,335
אני נשאר כאן.,335
"לא, אין סיכוי.",335
אני לא יכול לשמוע אותך.,335
קתרינה.,335
תשחרר אותו.,335
רמי!,335
חיכינו לך.,335
אני מאוהב.,335
"כן, כאן.",335
תראו מי זה.,335
אתה זקוק לעזרה.,335
אני רוצה לחיות.,335
"הו, נכון.",335
להתפזר!,335
ממש נחמד.,334
זה מה שאתה.,334
קשה להסביר.,334
לבדי.,334
תירה בה!,334
צהוב.,334
שלושה שבועות.,334
אני הולך להקיא.,334
מעניין למה.,334
"לא, אני בסדר, תודה.",334
"כן, תודה רבה.",334
מלינדה.,334
אתה יכול לספר לי.,334
אין סיבה לדאגה.,334
בְּסֵדֶר.,334
החלטה טובה.,334
באיזה אופן?,334
הוכחה.,334
הכל מסודר.,334
אנחנו חוזרים הביתה.,334
מהו שמך?,334
זה האחד.,334
שבועות?,334
קרלי!,334
"שלום, בנים.",334
הוא לא חבר שלי.,333
במי?,333
אל תאכזב אותי.,333
זה הולך להיות כיף.,333
הוא התאבד.,333
את מצחיקה.,333
אתה לא רוצה?,333
סולומון!,333
מצטער לשמוע.,333
גב.,333
עזוב אותי בשקט.,333
הם אמיתיים.,333
זאת שאלה טובה.,333
אל תגע בי.,333
כל אחד מהם.,333
ידידי.,333
"היי, מייקל.",333
מה הייתי אמורה לעשות?,333
אנחנו נפתור את זה.,333
דיקי!,333
אה אה.,333
למה אתם עושים את זה?,333
יש לך את הכסף?,333
אני ממש כאן.,333
תן לי שנייה.,333
זאב!,333
את יודעת זאת.,332
"כן, רק רגע.",332
זה היה יפהפה.,332
סימן.,332
אתה אמרת את זה.,332
בלילה?,332
תפסנו אותך.,332
זהירות על הראש.,332
הוא יודע את זה.,332
זה מבוי סתום.,332
אין דבר.,332
יש בזה משהו.,332
פליסיטי.,332
יריתי בו.,332
"בואו, ילדים.",332
זה התפקיד שלך.,332
בחירה שלך.,332
מי כאן?,332
תלבש את זה.,332
הוא מצחיק.,332
אני הולך להרוג אותך.,332
אין עסקה.,332
אני לא מרגיש כלום.,332
"שלום, חברים.",332
פגעתי בך?,332
תמשיך לזוז.,332
מצוות,332
"היי, תיזהר!",332
אני יודעת מה אני עושה.,331
לאן אתם לוקחים אותי?,331
תראי אותו.,331
‏ מה?,331
"כן, יש לנו.",331
האם זה משנה?,331
מפתיע.,331
מאיפה זה?,331
זה חזק.,331
תראו אותה.,331
איך הגעתי לכאן?,331
אני לא יכול לעשות את זה יותר.,331
אני לא מת.,331
"חכה רגע, חכה רגע.",331
הסתכלי.,331
הוא לא עונה.,331
אני רוצה לראות את זה.,331
ענה.,331
"טוב, יודע מה?",331
מאמן.,331
את יכולה לעשות זאת.,331
כמונו.,331
פרשתי.,331
אתה איש טוב.,331
מבוסס על סיפור אמיתי,330
אני אוהבת אותך כל כך.,330
זה יום ההולדת שלי.,330
"אתה מבין את זה, נכון?",330
איך תעשה את זה?,330
אזעקה!,330
יוצאים לדרך.,330
מאמי.,330
אני נשואה.,330
מנהל.,330
גרטשן.,330
לינדזי.,330
לפני כמה ימים.,330
ספרי לי מה קרה.,330
איך הוא עושה את זה?,330
אני מחפה עליך.,330
תנו לי להיכנס!,330
"בואי, מתוקה.",330
זה לא היה ככה.,330
בואו נעוף מפה.,330
"שלום, מייקל.",330
ברווז.,330
לא ראיתי את זה.,330
אני לא יודע עדיין.,330
מה עלינו לעשות?,330
צ'נדלר?,330
צאו משם!,330
אנא המתן.,330
"בשם האב, הבן ורוח הקודש.",329
"מ""מ-הממ.",329
איפה המכונית שלך?,329
תחזיק אותה.,329
מה אתה היית עושה?,329
"בסדר, מתחילים.",329
"תודה, אלוהים.",329
העין שלי!,329
"קדימה, ג'ק.",329
דודה!,329
תודה על האזהרה.,329
אני חוזר בי.,329
איזה קטע.,329
בדרך כלל.,329
דברים משתנים.,329
רפונזל!,329
"בסדר, תירגע.",329
שלה.,329
אני גר כאן.,329
טריי!,329
זו אשתי.,329
שכחתי משהו.,329
למה אתה חושב כך?,329
אנטוניו.,329
תפוס אותם!,328
עמוד דום!,328
לך כבר.,328
לא אנחנו.,328
אתה מאושר?,328
"היי, אדי.",328
אולי תשתוק?,328
הנח את זה.,328
לא אמרתי לך?,328
"הנה, קח.",328
תהיה זהיר.,328
אכילס!,328
תוכל...,328
"היי, חומד.",328
ברוקלין.,328
"לא, חכה רגע.",328
רדי למטה!,328
תתקשרי למשטרה.,328
00 בערב.,328
אני יכול ללכת עכשיו?,328
אני אשם.,328
פיטי!,328
אני מפריעה?,328
זה לא כואב.,328
תשתה משהו.,328
"אהה, כן.",328
זה יהיה מגניב.,328
סטיילס.,328
אתה חבר שלי.,328
הם אינם.,328
אני אמתין.,328
"אני בסדר, באמת.",328
פססט!,328
איך מצאת אותנו?,328
"עזור לי, בבקשה.",327
ריפלי.,327
אל תמות.,327
מרילין.,327
אני יודע שזה קשה.,327
שף!,327
החלטתי.,327
יורי.,327
זה השם שלי.,327
זה יהיה מעולה.,327
זה לא יאמן.,327
"כן, כבודה.",327
קוונטין.,327
הם עזבו.,327
אתה לא צריך להיות כאן.,327
היא בחוץ.,327
"ובכן, אני לא יודע.",327
סלח לי לרגע.,327
איזו אישה?,327
אני מנצח.,327
אתה הבן שלי.,327
אתה קולט?,327
חופשה?,327
ויודע מה?,327
"בסדר, תקשיב.",327
מסובך.,327
נתראה אז.,327
לא יקרה.,327
אתה שמח?,327
שמור מרחק.,327
מאיפה זה מגיע?,327
היא חברה שלי.,327
"לא, הוא בסדר.",327
אז זה...,326
על הכול.,326
נהדר לראות אותך.,326
בואו נתפוס אותו!,326
"לא, לא אני.",326
אנחנו חוזרים.,326
עסקה?,326
אפשר לשבת?,326
ואל?,326
אנחנו עוד נראה.,326
תן לי אותם.,326
אני שמחה שבאת.,326
יש רק בעיה אחת.,326
"קדימה, בחור.",326
אל תדאגי לגבי זה.,326
דיל.,326
"נכון, אדוני.",326
אני יכולה להסביר.,326
לא שמעתי אותך.,326
אני שומע.,326
"כן, מעולה.",326
מחפש,326
ספר לנו.,326
אל תפגע בי.,326
זה מפריע לך?,326
ליאון.,326
אתה טוב בזה.,326
אתה חייב לעשות משהו.,326
בזה.,326
איבדנו אותם.,326
להקפיא!,326
אנחנו צריכים אותך.,326
לך תבין.,326
"תראי, אני מצטער.",325
פעם נוספת.,325
"לא, אני רצינית.",325
אל תגזים.,325
"קצת, כן.",325
הישארי.,325
דיקסון.,325
"תודה, ד""ר.",325
ווין.,325
אתה לא זוכר אותי?,325
היא אמרה משהו?,325
"בחייך, אבא.",325
כך יותר טוב.,325
מצאת אותי.,325
אני שונא אותם.,325
טוק-טוק.,325
"לא, את לא יכולה.",325
אבאל'ה!,325
עשיתי משהו לא בסדר?,325
"תקשיב, תקשיב.",325
ממשיכים.,325
זו אמא שלי.,325
זה לא נחוץ.,325
ואותך.,325
ביטוח.,325
אז מה אתה עושה כאן?,325
זה כל מה שאני אומר.,325
קראת את זה?,325
מה הקשר?,325
מאני!,325
תודה לכולכם שבאתם.,325
מחקר.,324
זה החדר שלי.,324
לפני יומיים.,324
זאת הבעיה שלך.,324
קבל.,324
רק שאלתי.,324
כמו שצריך.,324
"מצטער, בנאדם.",324
זאת התוכנית.,324
אל תהיה כזה.,324
הפמליה,324
תרים.,324
סתמי את הפה!,324
אני אפגוש אותך שם.,324
הרבה דברים.,324
ואנחנו...,324
מבזק חדשות,324
זה לא הרבה.,324
האם הוא מת?,324
אני לא לבד.,324
אני לא טיפשה.,324
התחלה חדשה.,324
אמרת את זה בעצמך.,324
"מי זה ""הם""?",324
תיפסו אותו!,323
לא רציתי.,323
תסלחו לנו.,323
"מה, עכשיו?",323
אני רוצה לצאת.,323
צ'ק.,323
השתנית.,323
א-לוהים.,323
ומה עכשיו?,323
רולנד!,323
חלום.,323
"לא, אתה טועה.",323
הוא חכם.,323
מי זה שם?,323
מחר בערב.,323
אבל טעיתי.,323
המלחמה נגמרה.,323
זה קצת מוזר.,323
אני אמרתי את זה?,323
"לא, לא ראיתי.",323
זה האיש.,323
אלסה?,323
רק דבר אחד.,323
אתה היית שם.,323
אחד מהם.,323
גם אני התגעגעתי אלייך.,323
זה לא מקובל.,322
תהיה חזק.,322
על מי אני עובד?,322
מיד מגיע.,322
"כן, זה נחמד.",322
הוא לא יודע כלום.,322
זה היה ממש טוב.,322
ספר לי עוד.,322
אתה לא תעשה את זה.,322
"הו, שלום.",322
הלוואי וידעתי.,322
אני לא יודע מה קורה.,322
בלשון המעטה.,322
זו לא הבעיה שלי.,322
זאת התחלה.,322
אתם רעבים?,322
כושי!,322
להרים!,322
אתה נוהג.,322
אני מחבב אותו.,322
פוטר.,322
חייבים לעשות משהו.,322
לכי עכשיו.,322
"לא"".",322
דרך אגב.,322
היי היי היי.,322
יהלומים.,322
אז מה את חושבת?,322
להיפרד!,321
זו בת.,321
לא היית צריכה.,321
זה רעיון מצוין.,321
גנבים!,321
איפה הם עכשיו?,321
מה המספר?,321
כלבים.,321
"כן, אה?",321
"כן , אדוני.",321
בוא נמשיך.,321
אני רוצה לדבר.,321
הגיע הזמן לזוז.,321
נגד.,321
"הו, בסדר.",321
אכלנו אותה.,321
תן לי לשאול אותך שאלה.,321
מסכימה.,321
אנחנו יכולים ללכת?,321
נכון לעכשיו.,321
כולם מתו.,321
עין תחת עין.,321
אנחנו חופשיים.,321
תור!,321
"קדימה, מתוקה.",321
מבאס.,321
"לא, הוא...",321
אתה רוצה להיכנס?,321
פשוט נפלא.,321
אל תסתכל עליי ככה.,321
זאת הייתה בדיחה.,321
"לא, עצור!",321
ידעתי שתבוא.,321
יש לי אקדח.,321
‎מה‎ ‎.,321
יאנג.,321
הסתער!,321
עשן!,321
מה החיפזון?,321
תני לי את האקדח.,320
אני אומר לך את האמת.,320
לא אאכזב אותך.,320
פוף.,320
נתראה בפנים.,320
זה מה שאני רוצה לדעת.,320
היא ילדה.,320
הוא יוצא.,320
זה עוד לא נגמר.,320
איטליה.,320
אני לא יכול לישון.,320
איך אתה יכול להגיד את זה?,320
זה ממש טעים.,320
"רגע, רגע, רגע, רגע.",320
כרטיסים.,320
מינה.,320
מי רעב?,320
שבע שנים.,320
זה מעצבן.,320
סתם ככה?,320
אני עיוור!,320
עצור במקומך!,320
מימין.,320
אני לא שוטר.,320
מה זה מה?,320
איך הוא עשה את זה?,320
אתה לא יכול לעזוב.,320
התינוקת שלי.,320
זה כל כך מרגש.,319
"כן, כן, בטח.",319
הוא חף מפשע.,319
ספוק!,319
אני חוזר הביתה.,319
אתה גדול.,319
לא אעזוב אותך.,319
אל תגידי לי.,319
'לא.,319
בהצלחה לך.,319
אתה חושב שאני טיפש?,319
זה לא שם.,319
חכה שני.,319
נשבע לך.,319
אתה פתטי.,319
זה מוצא חן בעיניך?,319
"הו, תודה לאל.",319
מה אני אומר?,319
אנחנו בסדר גמור.,319
זכיתי!,319
את עייפה?,319
"היי, גברת.",319
מה יש בפנים?,319
זד?,319
אני חייב לדעת.,319
אתה נהדר.,319
מדרגות.,319
סודי ביותר,319
מה השתבש?,319
אני יודעת זאת.,319
לעזאזל לא.,319
כמה קשה זה יכול להיות?,319
נחשוב על משהו.,319
אתה גרוע.,319
‎אלוהים‎,319
אני אוהב אותם.,319
"עצור, עצור, עצור.",319
מישה!,319
גילית משהו?,318
אין אף אחד.,318
ויין.,318
לטעון!,318
"בסדר, אני מבין.",318
להרוג אותם!,318
היי אתה!,318
עלי ללכת.,318
אני אוציא אותך מכאן.,318
יש לך זכות לשמור על שתיקה.,318
אנחנו ידידים.,318
‎טוב‎,318
אני משוגע.,318
זה יותר מזה.,318
אל תכעס.,318
דאלאס.,318
לשירותך.,318
תרים את הידיים.,318
זה לטובה.,318
ציצים.,318
כואב לי.,318
שק לי בתחת.,318
"לא, זה לא יכול להיות.",318
תתקשר אליה.,318
"בסדר, לילה טוב.",318
מה תגיד על זה?,318
אתה רואה אותה?,318
אחר הצהריים טובים.,318
זה משתפר.,318
הוא לא ידע.,317
חתונה?,317
נעדר,317
אלה הם.,317
רוק!,317
מאיזה סוג?,317
זה יכול להיות כל אחד.,317
מנין לך?,317
כמה מרגש.,317
את בטוחה בזה?,317
איך זה קורה?,317
אני אוהבת אותך גם.,317
תסתכל עליהם.,317
לעשות?,317
מה שאתה רוצה.,317
מי החבר שלך?,317
על הזין שלי.,317
לוריין.,317
קנט.,317
"מה שלומך, מותק?",317
הלוואי ויכולתי.,317
פריק.,317
מעלה.,317
קולט?,317
היא אשתי.,317
היא פשוט...,316
אני לא אעזוב אותך.,316
תודה לאל שאתה בסדר.,316
בחלומות שלך.,316
השתגעתם?,316
בואו נגמור עם זה.,316
תחזור אחורה.,316
רמון!,316
אני עומד להקיא.,316
זה היום.,316
בקול רם.,316
"שלום, גברתי.",316
סת.,316
הוא יכול.,316
לזמן מה.,316
"בסדר, שיהיה.",316
לא התכוונתי לפגוע בך.,316
משחקי הכס,316
מצטערת על האיחור.,316
יפה לך.,316
אני הולך להשתין.,315
זה רק משחק.,315
מוכנות?,315
לא יכולתי לישון.,315
אאו!,315
טעון.,315
את איתי?,315
בתאבון.,315
"כן, את.",315
תאמר לי.,315
"אבא, מה קורה?",315
"שקט, שקט.",315
בויד.,315
חשבתי ש...,315
איזה שמוק.,315
תניחי את זה.,315
פשוט תנשום.,315
את בסדר גמור.,315
זה לא מה שאני רוצה.,315
אפריקה?,315
חוזר.,315
אל תפגעו בו!,315
אני רק רוצה לדבר איתך.,315
דוב.,315
זה לא הזמן.,315
נשמע נחמד.,314
"היי, פול.",314
אני... אני...,314
אתה בחור טוב.,314
זמן לישון.,314
יוסף.,314
בוא לאבא.,314
זו התאבדות.,314
נתראה בערב.,314
לא משהו מיוחד.,314
יש לך אורח.,314
הוא נראה טוב.,314
דזמונד.,314
המשיכו לנוע!,314
אני לא יכולה יותר.,314
מה הבעיה איתך?,314
שילכו להזדיין.,314
מוּכָן?,314
הוא לא זז.,314
הם לקחו אותה.,314
נהג!,314
ואקשן!,314
אתה חבר טוב.,314
תשאיר את זה לי.,314
אלך.,314
אני לא חושבת שזה רעיון טוב.,314
מותר לי?,313
תקרא את זה.,313
אני יודע למה אתה מתכוון.,313
אני אוהב את השיר הזה.,313
תבטיחי לי.,313
איך גילית?,313
בוא נראה אותך.,313
תן לי חיבוק.,313
אני לא יודע למה אתה מתכוון.,313
הבטחתי.,313
"אני מצטער, אבא.",313
יאמי.,313
לא עשית כלום.,313
באיזה עניין?,313
אתה בטוח שזה רעיון טוב?,313
אין צורך להתנצל.,313
אני מדבר.,313
"לא, אני לא יודעת.",313
זה די טוב.,313
אלו הם.,313
חיוך.,313
אסטריד.,313
ואחר כך?,313
מהיכן אתה?,313
למה אתה חושב?,313
הוא נמצא שם.,312
לאן אני הולך?,312
"היי, סליחה.",312
אל תתערבי.,312
עולם קטן.,312
אני אוהבת.,312
היכנסי פנימה.,312
אני פנוי.,312
תסתכל אליי.,312
כתובת?,312
פרטים.,312
נעים להכיר אתכם.,312
זה ממש...,312
"אוי, בחיי.",312
חמש שניות.,312
אתה נשאר.,312
"כן, אני לא יודע.",312
"היי, אתה יודע מה?",312
אז איפה היא?,312
בואי נדבר.,312
אינדי!,312
למה אתה צוחק?,312
אייב!,312
מהמם.,312
איפה המפתח?,312
סיימתם?,312
לשחרר!,312
של מי זה?,312
לחם.,312
אתה גר כאן?,312
אני רוצה לראות אותך.,312
עצור כאן.,312
היא עדיין בחיים.,312
האישה.,311
עבדת עליי.,311
מה זה בכלל אומר?,311
לעמדות!,311
אני לא אוהב אותך.,311
אני עובד כאן.,311
"היי, סטיב.",311
הם יפים.,311
זה סימן.,311
השיער שלי.,311
שאל אותו.,311
חניבעל!,311
הכל אפשרי.,311
"היי, כן.",311
טען!,311
חכי פה.,311
"אוי, בחייך.",311
גם שלך.,311
סקרלט.,311
לכו לעזאזל!,311
תתעסק בעניינים שלך.,311
איפההוא?,311
לפני שנתיים.,311
תשכבי.,311
אני ידעתי.,311
זוז זוז זוז!,311
עמוק.,311
"עבודה טובה, חבר'ה.",311
תסלחו לי לרגע.,311
אני מתחתנת.,310
יש לך שנייה?,310
שוד?,310
"כן,המפקד.",310
"היי, בן אדם.",310
את בטוחה שאת רוצה לעשות את זה?,310
אדל?,310
הוא גדול.,310
תיאה.,310
זה חומר טוב.,310
"היי, צ'אק.",310
"היי, ילדונת.",310
איך הגעת לזה?,310
זה מה שהוא רוצה.,310
להתנצל?,310
ימים.,310
איפה המפתחות?,310
איפה מה?,310
אני רוצה תשובות.,310
זה מצלצל.,310
באמת שכן.,310
היא בבית.,310
אני מקווה כך.,310
תאכלו.,310
"יפה, נכון?",310
תראה לי את כל השרטוטים.,310
איך עושים את זה?,310
צ'סטר!,310
רופרט.,310
היא נפטרה.,310
הם יהרגו אותו.,309
כי אני אוהב אותך.,309
מתי חזרת?,309
ניקו!,309
אתה מרגיש יותר טוב?,309
מה את מציעה?,309
שמישהו יעזור לנו!,309
פגעת בו?,309
הוא יודע מה הוא עושה.,309
מי לעזאזל אתה חושב שאתה?,309
ווהן.,309
מעולם לא אמרתי את זה.,309
איזה אנשים?,309
יאן!,309
"אה, תודה לאל.",309
חומר טוב.,309
זה זבל.,309
שום-דבר.,309
תנשמי עמוק.,309
זה מה שעשית?,309
אתהמבין?,309
בוריס.,309
מרגיש טוב.,309
אל תפגע בה.,309
וכן.,309
נסיגה!,309
מר בונד?,309
אתה מסתדר?,309
זאת המכונית שלי.,309
האקדח.,308
סמכי עלי.,308
"היי, סבתא.",308
מה גורם לך לחשוב כך?,308
אחר-כך.,308
זה לא נשמע הגיוני.,308
תמונה.,308
מה אני יודע?,308
אשתדל.,308
פולה!,308
אני ראיתי.,308
באם!,308
זה כבר לא משנה.,308
"אז, מה קרה?",308
אני אהיה בקשר.,308
ראו!,308
כל כך טוב לראות אותך.,308
תודי בזה.,308
אני יודע מה לעשות.,308
או קי.,308
אלוהים שבשמיים.,308
זה הכל באשמתי.,308
פבלו!,308
תני לי יד.,308
אז מה אתה מציע?,308
זרוק את הנשק שלך!,308
תוכיח את זה.,308
"תודה, בוס.",308
אתה לא רואה את זה?,308
קרא את זה.,308
תנו לו ללכת.,308
מי יעשה דבר כזה?,308
גיבוי.,308
אני נשארת.,308
אתה רוצה לדבר?,308
סיפור חיי.,308
יעקב!,308
אתה מזהה אותו?,307
אתה כועס עליי?,307
אבל אתה כן.,307
אני רוצה להרים כוסית.,307
זה מאוד פשוט.,307
הופר!,307
זה זז.,307
את רואה אותו?,307
"מה לעזאזל, בנאדם?",307
תודה לך אדוני.,307
עם מי את מדברת?,307
"או, נהדר.",307
מצאו אותו.,307
אהבת אותה?,307
הוא התקשר?,307
מה יש לך להפסיד?,307
פשוט עשה זאת.,307
באיזו דרך?,307
באתי לראות אותך.,307
היא היתה.,307
אונס!,307
קרולין.,307
"זה טוב, זה טוב.",307
קלוט את זה.,307
תישאר רגוע.,307
אני רוצה לדעת למה.,306
תבדוק.,306
איך אני?,306
אז מי אתה?,306
תחזרו לעבודה.,306
צ'לסי.,306
לפני שבועיים.,306
"טוב, מה?",306
עשי את זה.,306
מאחורה.,306
עזוב אותנו.,306
הוא יבין.,306
דברו.,306
יְהוּדָה!,306
אחזור.,306
ארצות הברית!,306
רגיל.,306
צווארון לבן,306
צוות?,306
אתה יודע מה אני רוצה?,306
זה ייקח רק דקה.,306
"לא, בהחלט לא.",306
"תודה, גבירתי.",306
חלש.,306
בואו מהר.,306
תתחבא.,305
מי בא?,305
מכה.,305
את זוכרת את זה?,305
מרים.,305
שינה ערבה.,305
אני מבקש את סליחתך.,305
התפטרתי.,305
אאוץ.,305
למה לא אמרת משהו?,305
אתה גיבור.,305
וגם את.,305
"כן, גם אתה.",305
"לא, זה לא העניין.",305
אני מוכרח.,305
אני לא מאמין שזה קורה.,305
לספר לי מה?,305
וגם אני לא.,305
מה הוא יעשה?,305
שינוי בתוכניות.,305
"תראה,",305
קשה לדעת.,305
אתה באמת מאמין בזה?,305
זה קלאסי.,305
זה לא ביג דיל.,305
"אה, אני...",305
שמות.,305
מספיק עם השטויות.,305
זה חי!,305
דיברנו בטלפון.,305
אני מאושרת.,305
כדאי מאוד.,304
"כן, ראיתי את זה.",304
קראתי על זה.,304
למה באת לכאן?,304
אין שום דבר.,304
אין לי שום מושג.,304
"ד""ר ביילי.",304
חמדתי.,304
זו מלחמה.,304
הוא אוהב את זה.,304
הרבה זמן לא התראינו.,304
אני לא מאמינה שזה קורה.,304
שמידט!,304
עזבי אותו.,304
הם בורחים.,304
בלי לפגוע.,304
אני חשבתי.,304
אנחנו צריכים לעשות משהו.,304
תזיז את זה!,304
בגלל מה?,304
אתה אמיתי?,304
זה חסר תועלת.,304
הם לא יכולים.,304
לא משנה לי.,304
אני יכול לטפל בזה.,304
לא כל-כך.,304
ריקו!,304
גרטה?,304
"כן, רעיון טוב.",304
מה אנחנו?,304
"חכה, חכה, חכה, חכה.",303
"תודה, מייק.",303
אני נכנס פנימה.,303
"היי, טומי.",303
היא נשואה.,303
השגתי את זה.,303
צריך...,303
תלחצי!,303
אני סופר.,303
צפונה.,303
איך זה בכלל אפשרי?,303
"אני מבין, אדוני.",303
אני אגיד לך משהו.,303
היסטוריה.,303
למה זה משנה?,303
תתקשרי אלי.,303
הם חוזרים.,303
אני רוצה אותה.,303
מה עשה?,303
תגיד לי מה לעשות.,303
שפרד.,303
"מה זה, לכל הרוחות?",303
למה עשיתי את זה?,303
לא מגניב.,303
לא חושב.,303
"עכשיו,",303
תני לי להיכנס.,303
"בסדר, בואו נעשה את זה.",303
את חושבת כך?,303
אתה נשאר כאן.,303
מה הסוד שלך?,303
מאמבל!,303
תעזוב אותי בשקט.,303
תסתלקי מכאן.,303
תכף אשוב.,303
