sentence,count
Vi får se på det.,62
Jeg er nødt.,62
Gabe?,62
Du gjorde ikke det.,62
Ikke bare det.,62
Jeg har aldri...,62
Spør i vei.,62
Rufus!,62
Selvsagt gjør jeg det.,62
Sengetid.,62
"Å, ok.",62
Så godt.,62
"Jeg er glad i deg, pappa.",62
Vi må komme oss ut.,62
To timer.,62
Jeg trodde du visste det.,62
Hva er galt med meg?,62
Han er med meg.,62
Zoom inn.,62
Hvor ille?,62
Selvsagt gjør du det.,62
Eugene.,62
Du blir vant til det.,62
Det er en stund siden.,62
La meg snakke.,62
Gollum!,62
Vil du ha frokost?,62
Kan du vente?,62
Aldri noensinne.,62
Vi tar en pause.,62
Vi hadde ikke noe valg.,62
Sjakk matt.,62
"Stopp, stopp, stopp!",62
På.,62
Omar?,62
Du ser for jævlig ut.,62
Så hva skal vi gjøre?,62
"Takk, Charlie.",62
Det synes jeg også.,62
"Hei, sir.",62
Sannhet.,62
Sving til høyre.,62
De er inne.,62
Ingen av dem.,62
Vi er omringet.,62
Lad om!,62
Ære?,62
Harrison.,62
Er det en trussel?,62
Trekk pusten.,62
Setter pris på det.,62
Men hør her.,62
Hannibal.,62
Lover.,62
Det er moren min.,62
Når du er klar.,62
Uh-huh.,62
"Nei, det visste jeg ikke.",62
Madam.,62
Det er logisk.,62
Tre uker.,62
Vi trenger ham.,62
Jeg er jo her.,62
Vi styrter!,62
Trenger dere hjelp?,62
Reggie.,62
Redd deg selv.,62
Jeg kan klare det.,62
"Unnskyld, mamma.",62
Ditt trekk.,62
Jeg er overrasket.,62
"Hei, hva gjør du?",62
Sjalu?,62
Ett til.,62
Suzanne.,62
Jeg er ferdig med det.,62
Har jeg det?,62
Kjeks?,62
"Ja, skatt.",62
Kan jeg hjelpe Dem?,62
Sett ham over.,62
Sett fart!,62
Hvordan var dagen din?,62
Du er sterk.,62
To stykker.,62
Min datter.,62
Jeg skal hente ham.,62
Land!,62
Jeg mistet ham.,62
Du hører ikke på meg.,62
Mina!,62
Gå hjem nå.,62
Er du der inne?,62
Jeg går først.,62
"Ja, jeg så det.",62
Gilbert.,62
Tucker!,62
Hvem gjør det?,62
Håper jeg.,62
"Opp, opp.",62
Jeg forklarer senere.,62
Er den?,62
Nå med en gang?,62
Er dette sant?,62
Ingen våpen.,61
Ditt rasshøl!,61
UnnskyId meg.,61
Kommandant.,61
Vinner!,61
Det er det beste.,61
Jeg kan ordne det.,61
Jeg bestemmer.,61
Vi er et team.,61
Det er låst.,61
Ring dem.,61
Sint?,61
Hva er nummeret?,61
Narkotika?,61
Dorian.,61
Takk selv.,61
Hva er på ferde?,61
Det er ingen vits.,61
Høres det kjent ut?,61
Han har et poeng.,61
Han kan ikke.,61
Da skal vi se...,61
Dronningen.,61
Apropos...,61
Jeg vet hva du gjør.,61
Tyver!,61
Kom deg ut derfra!,61
Lurt.,61
Arvid!,61
Nesten framme.,61
"Nei, for helvete!",61
Neste spørsmål.,61
Hvor er bilen din?,61
"Hei, Carl.",61
Hva tar du meg for?,61
Hvordan fant du oss?,61
Jeg forstar.,61
Jeg har sett deg før.,61
Hvor er far?,61
Det var planen.,61
Han var der.,61
Sett deg der.,61
Sawyer!,61
Ferie?,61
"Ja, det er riktig.",61
Jeg vil gifte meg med deg.,61
Spis det!,61
Jeg vet hva du er.,61
"Kom igjen, gå.",61
Men ikke vær redd.,61
Slutt opp.,61
Hvor er broren min?,61
Ikke til meg.,61
Jævla idioter!,61
Stakkars mann.,61
Det gjør så vondt.,61
De trenger deg.,61
Det er denne.,61
Sheriffen.,61
Faen ta det.,61
Det glemte jeg nesten.,61
Vi kranglet.,61
Bombe!,61
Milo!,61
Tusen takk for hjelpen.,61
Jeg står i gjeld til deg.,61
Hun hadde rett.,61
Cody!,61
Fred være med deg.,61
Bakover!,61
Hvor har du lært det?,61
Døren er åpen.,61
Hva sa?,61
Det håper jeg virkelig.,61
Legg den tilbake.,61
Ring meg tilbake.,61
Det er imponerende.,61
Hva sa han til deg?,61
Er det et ja?,61
Er jeg død?,61
Det gjør ikke jeg heller.,61
Jeg må prate med deg.,61
Fy!,61
Marshal.,61
"Ja, og...",61
Vente.,61
Touchdown!,61
Kjempegøy.,61
Jeg drepte henne.,61
Vet du hvem dette er?,61
Jeg har en jobb å gjøre.,61
Det er ikke trygt her.,61
Hold dere i ro!,61
Bare innrøm det.,61
Jeg sier bare...,61
Av meg.,61
Saken er avsluttet.,61
Jeg har aldri vært der.,61
Slå av lyset.,61
Det er så kult.,61
Jeg er ikke sånn.,61
"Kom igjen, vi drar.",61
Kjempefin.,61
Troll!,61
Det er noe jeg må gjøre.,61
"Oh, my God!",61
"Kom inn, kom inn.",61
Håper det smaker.,61
Dette klarer du.,61
Har du en røyk?,61
Hun er ikke død.,61
Hun sa det.,61
Vi er døde.,61
"Ha det, vennen.",61
Få meg vekk herfra!,61
Jeg elsket det.,61
Amber!,61
Hvor var det?,61
"Hallo, kjære.",61
På én betingelse.,61
Hvem er sjefen?,61
Jeg vil vite alt.,61
Jeg har et møte.,61
Alt OK?,61
Så du den?,61
Askepott!,61
Neimen...,61
"Nei, hør på meg.",61
Virkelig bra.,61
Barnes!,61
Señor.,61
Jeg må dra hjem.,61
I hva?,61
Går det bedre?,61
"Ja, det er de.",61
"Nei, det vil du ikke.",61
Jeg tar hånd om det.,61
Du kan ikke det.,61
Hvorfor gjør vi dette?,61
Jeg står her.,61
Jeg må vekk herfra.,61
Vi har en vinner.,60
Jeg trenger dette.,60
Hvor ble det av henne?,60
Kanskje neste gang.,60
"Ja, det er fint.",60
Rett bak deg.,60
Midt i blinken.,60
Vi ses siden.,60
Hyggelig å møte dere.,60
Jeg dreit meg ut.,60
Jeg skal si deg en ting.,60
Det var det som skjedde.,60
Gi dem inn!,60
Takk gode Gud.,60
Jeg trenger dem.,60
Jeg hater dette stedet.,60
Skal jeg gjøre det?,60
Han vet ingenting.,60
Er du lei deg?,60
Meredith.,60
Vet du hva du er?,60
Svarte faen!,60
Du forstår det ikke.,60
De er klare.,60
Jeg har ingen venner.,60
"Hei, Danny.",60
Hørte du ikke?,60
Det får du.,60
Det ser ille ut.,60
Vil du høre?,60
"Kom, så drar vi.",60
Ordfører?,60
Sullivan.,60
"Det stemmer, sir.",60
Jeg ville det.,60
Hvor lang tid?,60
Personlig.,60
Carolyn.,60
Det svir.,60
Er det en spøk?,60
Hermine?,60
Det overrasker meg ikke.,60
Batman.,60
Akkurat sånn.,60
Enn så lenge.,60
Jeg er ikke alene.,60
Bra forsøk.,60
Til helvete med dette.,60
Jeg har en sønn.,60
Quentin.,60
Kjelleren.,60
Du er ung.,60
Klar bane.,60
Du skulle bare visst.,60
Jeg kommer tilbake senere.,60
Jeg er her for deg.,60
Vi elsker deg.,60
"Nei, det har vi ikke.",60
Jeg må ringe deg tilbake.,60
I så fall...,60
Emil!,60
Jeg tar det tilbake.,60
Hva gjør du oppe?,60
Er du interessert?,60
Du er alene.,60
"Bla, bla, bla.",60
Fortell nå.,60
Samuel.,60
Kutt ut nå.,60
Vis meg hendene dine.,60
Hvorfor gjør dere dette?,60
"Kutt ut, da.",60
Drink?,60
Flytt!,60
Det er noe her.,60
Vi er partnere.,60
Jeg er så lykkelig.,60
Juliet?,60
Hold henne.,60
Bone Saw!,60
Takk for advarselen.,60
Slå den.,60
Kan du vente et øyeblikk?,60
Du lukter godt.,60
Det er mine penger.,60
Det skjer hele tiden.,60
Lykkelig?,60
Vi har snakket om det.,60
Han også.,60
Hvordan vet du om det?,60
En bombe!,60
Hva ville du ha gjort?,60
Se hva som skjer.,60
Jeg vil ikke være her.,60
Kan jeg få en?,60
Og etter det?,60
Da stikker vi.,60
Har du et problem?,60
Løft ham opp.,60
La oss snakke om det.,60
Edgar!,60
Jeg finner den ikke.,60
Hva faen betyr det?,60
Det er teit.,60
Ta henne med.,60
Jeg rotet det til.,60
Slipp meg ut herfra!,60
Som sagt...,60
Du er en død mann.,60
Det var noe nytt.,60
Derfor er jeg her.,60
Makt.,60
Ikke noe viktig.,60
Kom denne veien.,60
Det er jenta si.,60
Jeg må finne henne.,60
Se og lær.,60
Amerikanere.,60
Strike!,60
Bare gi meg et øyeblikk.,60
Dere kan ikke gjøre dette.,60
Det har vi ikke.,60
Hvem snakker du til?,60
Trent!,60
Lev!,60
Vekk herfra.,60
Han er en morder.,60
"OK, greit.",60
Han dør.,60
Nummer to.,60
Han klarer det.,60
Kent.,60
Det er som det er.,60
"Nei, ikke helt.",59
Hva jeg vil?,59
"Unnskyld, frue.",59
Han falt.,59
Ikke snakk til meg.,59
Håret mitt,59
Nat?,59
Nå er vi i gang.,59
"Kom, gutter.",59
Er du ikke glad?,59
Offisielt.,59
Hvem er du egentlig?,59
Hun var...,59
"Nei, nei, nei, nei, nei.",59
Kanskje mer.,59
Hva i helvete skjedde?,59
Skru det av!,59
Sikkerhet.,59
Sunny!,59
Det står her.,59
"Nei, vennen.",59
"Vær så snill, ikke gjør dette.",59
Gjorde de?,59
"Ok, jeg kommer.",59
Georg!,59
Det er forbudt.,59
Gale!,59
Hent dem.,59
Hvor er den andre?,59
Føl dere som hjemme.,59
Har dere funnet noe?,59
Skriv.,59
Jeg vil prate med deg.,59
Jeg gjør vel det.,59
Takk likevel.,59
Hva skulle jeg ha gjort?,59
Vi er rike!,59
Tror du på Gud?,59
Jeg er en venn.,59
Hva skal han gjøre?,59
Jeg vet ikke lenger.,59
Dere er gale.,59
På kjøkkenet.,59
Mowgli!,59
Lad!,59
En hest?,59
Så gå.,59
Du vet ikke hva du gjør.,59
Jeg hører ikke hva du sier.,59
"Jo, takk.",59
Aramis!,59
Jeg har sagt det.,59
"Hei, Martin.",59
Hvor kom han fra?,59
Det må være en misforståelse.,59
Sug meg.,59
Interessert?,59
Kan jeg det?,59
Ring henne.,59
Glad?,59
Husker du dette?,59
Han er sønnen min.,59
Lytt.,59
Kjenner du denne mannen?,59
T.,59
"Ja, her.",59
Plukk den opp.,59
Kom så går vi.,59
Herrejesus!,59
Jeg blåser i det.,59
Hvor fikk du den?,59
lkke bekymre deg.,59
"Nei, jeg mener...",59
Hold meg informert.,59
Beklager forstyrrelsen.,59
Det går ikke an.,59
Hva kan man gjøre?,59
Jeg snakker sant.,59
Hva gjor du?,59
Det høres ikke bra ut.,59
Tøys.,59
Hendene over hodet!,59
FBl.,59
Vet dere hvorfor?,59
Camille?,59
Becky.,59
Normal.,59
De lyver.,59
Diego!,59
Slanger.,59
Jeg vil snakke med henne.,59
Et par timer.,59
Hvor mange ganger?,59
Er du helt gal?,59
Det er en ting til.,59
Dette er din skyld.,59
Les dette.,59
Slipp ham løs.,59
Jeg har en jobb.,59
Du hører fra meg.,59
Det passer ikke nå.,59
Hold deg unna henne.,59
Hva vil du si?,59
Det er fakta.,59
Du har ingen anelse.,59
Dette er rart.,59
Det er ikke så viktig.,59
Jeg så...,59
Ikke skad ham.,59
Det er kjæresten min.,59
Klart skip!,59
Det er det jeg er redd for.,59
Her og der.,59
Jeg merker det.,59
Du er et godt menneske.,59
Dette er perfekt.,59
De andre?,59
Jeg trodde jeg hadde mistet deg.,59
Det var ikke ham.,59
Feiginger!,59
Du klarer det ikke.,59
Er det derfor du er her?,59
Shelby.,59
Fransk.,59
Det gjør ikke det.,59
Det var ikke lett.,59
Time out!,59
Mannen.,59
Jeg begynner.,59
Si hva?,59
Er du overrasket?,59
Jin!,59
Jeg vet hvor han er.,59
Hele dagen.,59
Husker du henne?,59
"Klar, ferdig, gå!",59
"Takk, Tom.",59
Ingen penger.,59
Du må bli med oss.,58
Litt hjelp?,58
Klem.,58
Du har ikke gjort noe galt.,58
Har du drept noen?,58
Hva kan du gjøre?,58
Konge.,58
Føles det bedre?,58
På sykehuset.,58
Hvor faen er han?,58
Violet.,58
Vi har besøk.,58
Hvordan føltes det?,58
Ingen unnskyldninger.,58
Jeg har familie.,58
Gå og legg deg igjen.,58
Knus ham!,58
Uansett hva.,58
Pierre.,58
"Ja, nei.",58
Ikke følg etter meg.,58
Poppy!,58
Du er OK.,58
Lukter du det?,58
Det er nettopp det.,58
Fortell meg sannheten.,58
Ned med dere!,58
Så lenge?,58
Antonio.,58
King.,58
Det er jeg virkelig.,58
"Ja, hvorfor?",58
Gavin!,58
Ugh!,58
Det er et fritt land.,58
Dette er kult.,58
Jeg må finne ham.,58
Jeg vet ikke hva som skjer.,58
Det låter bra.,58
Hvordan kan du være sikker?,58
Jeg skal huske det.,58
Sal!,58
Er du trøtt?,58
TIL SALGS,58
Det er en feil.,58
Ikke skyld på meg.,58
Hva gjorde de?,58
Du er en god mann.,58
Jeg elsket deg.,58
Vi finner henne.,58
Dette er ingen lek.,58
Ikke slipp!,58
l helvete!,58
Jeg har ikke hele dagen.,58
"Å, du store.",58
"Ja, for pokker.",58
Han prøvde å drepe meg.,58
Jeg fikk sparken.,58
Gud være lovet.,58
Kona?,58
Ukjent.,58
Det gjør hun.,58
Han var en god mann.,58
"Se her, ja.",58
Ikke gjør meg noe.,58
"Å, jeg beklager.",58
"Hva skal jeg gjøre, da?",58
Se hit.,58
Politiet kommer.,58
Virket det?,58
Kommer straks tilbake.,58
Dette er mitt hjem.,58
Jeg hører noe.,58
Boom!,58
Hold nå kjeft.,58
Det er mitt problem.,58
Jeg sjekker det.,58
Så hva er det?,58
Veldig hyggelig.,58
"Hei, Kate.",58
Hundre.,58
Trenger du penger?,58
Pupper.,58
Det er alt som betyr noe.,58
Eli.,58
Geronimo!,58
Han er et geni.,58
Det er for sent nå.,58
Tara.,58
I kjelleren.,58
Hvilken fyr?,58
Det er godt å vite.,58
Spre beina.,58
"Nei, jeg klarer meg.",58
Dette ser ikke bra ut.,58
lnn i bilen!,58
Alt er her.,58
Dette er absurd.,58
Gi meg fem minutter.,58
Ikke vi.,58
"Du tuller, ikke sant?",58
Jeg er journalist.,58
Det er ikke første gang.,58
Gikk jeg glipp av noe?,58
Har du forstått?,58
"Denne veien, sir.",58
Miami.,58
Det var hyggelig å møte deg.,58
Jeg vet at du er der.,58
Det er vanskelig å tro.,58
Familien din?,58
"Nei,",58
Hele veien.,58
Han er vekk.,58
Cisco.,58
Jeg skal ta den.,58
Ikke vær frekk.,58
Få ham inn.,58
Jeg vil utbringe en skål.,58
Hva skal jeg gjøre med deg?,58
Det er godt å høre.,58
"Her, ja.",58
Det er fælt.,58
Unnskyld meg litt.,58
La meg ta meg av dette.,58
"Ja, du vet.",58
Sett opp farten!,58
Detektiv.,58
"Nå, da?",58
Jeg sluttet.,58
Hva feiler det henne?,58
Grant?,58
Slipp meg frem.,58
Jeg har ting å gjøre.,58
Hvor lenge har du visst det?,58
Det er åpenbart.,58
Jeg skal være forsiktig.,58
Få dem vekk!,58
Prøv dette.,58
Si unnskyld.,58
Er det til meg?,58
La meg snakke med henne.,58
Aloha.,58
Hva glor dere på?,58
Det skjer ingenting.,58
Det er ikke virkelig.,58
Er det noe mer?,58
Maxine.,58
Den er tung.,57
Du ser sliten ut.,57
Jeg er ingen.,57
Han har ikke gjort noe.,57
Synes du ikke?,57
Det er en katastrofe.,57
Vi er nesten der.,57
Hva var navnet?,57
Avery!,57
Dette er idiotisk.,57
Bind ham.,57
Pinlig.,57
Jeg tillater det ikke.,57
Jeg må gjøre det.,57
Burde jeg det?,57
Les den.,57
Det blir ikke nødvendig.,57
Kommer dere?,57
Har du legitimasjon?,57
Dette er forferdelig.,57
De er gale.,57
Dette er stedet.,57
Det har du allerede gjort.,57
Jeg klarte det ikke.,57
En eller annen!,57
Hva ser dere på?,57
Jeg driter i det.,57
Ikke prøv.,57
"Hva er det, kjære?",57
Dette er gøy.,57
Fatter du det?,57
Hva er det som plager deg?,57
Var det bra?,57
Så det var det?,57
Du skal ikke dø.,57
Heks!,57
Menneske.,57
Vi to.,57
Det er som...,57
Et spørsmål.,57
Fuck!,57
Fatter du?,57
Shannon.,57
Gi ham en sjanse.,57
Kan jeg hjelpe til?,57
Er det så vanskelig?,57
Fakta.,57
Et lite øyeblikk.,57
Hva er dette stedet?,57
Hvordan kan du si noe sånt?,57
Dette er ingenting.,57
Hvordan var turen?,57
"Jo, det var det.",57
Det var mørkt.,57
Johanna!,57
Vi venter her.,57
Bare sett deg.,57
Det er ikke det jeg sier.,57
Gå bort dit.,57
Jeg vil ikke høre mer.,57
Hvorfor skulle jeg være det?,57
Moro.,57
Himmelen.,57
Ta til høyre.,57
Ursula!,57
Ward.,57
Jobber.,57
Kjør fortere!,57
Men ikke nå.,57
Hva ville du si?,57
Onsdag.,57
Lang.,57
Du er slem.,57
Har ikke tid.,57
Dette stedet.,57
En overraskelse.,57
Så langt.,57
Noen flere?,57
Jeg fleiper.,57
Kramer!,57
Bare skyt.,57
Jeg finner ut av det.,57
"Ja, hva så?",57
Gä!,57
Juice.,57
Hva gjør du der oppe?,57
Kan du se?,57
Kan jeg gjøre noe?,57
Som du ønsker.,57
Fortell sannheten.,57
Hvem fortalte deg det?,57
Trinity!,57
Det er Jack.,57
Det tenkte jeg ikke på.,57
Riggs!,57
Ronny!,57
Dette er ikke en øvelse.,57
Hjelp meg litt.,57
Kitty.,57
Klart du kan.,57
"Nei, jeg er ikke det.",57
"Ja, det gjør han.",57
Han er bevæpnet!,57
Indy!,57
Ikke en sjanse.,57
Du er en morder.,57
Astrid.,57
Sophia.,57
Den kler deg.,57
Politiet er på vei.,57
Det var sprøtt.,57
Vi var venner.,57
Ingen vet.,57
Los Angeles.,57
Anja?,57
Det er så trist.,57
Jeg er livredd.,57
"Forsiktig, forsiktig.",57
Harris.,57
Kontroll.,57
Hun hater meg.,57
Jeg snakker.,57
Lamar.,57
Du er ikke det.,57
Hva kan det være?,57
Han gjorde ikke det.,57
Vi er ikke venner.,57
Skyt henne!,57
Bare bli her.,57
På deg.,57
Ikke slutt.,57
"Takk, sersjant.",57
Så grusomt.,57
"Hei, Dave.",57
Vinnie!,57
Vi møtes igjen.,57
Det burde holde.,57
Buzz!,57
Jeg er gammel.,57
"Hei, Penny.",57
Navnet mitt.,57
Miguel.,57
Jeg snakket ikke til deg.,57
Hent bilen.,57
Hjelp til.,57
Er det en avtale?,57
Hvor ellers?,57
Dæven døtte!,57
Hvem ringer du til?,57
Det er patetisk.,57
Han ble skutt.,57
Det er irrelevant.,57
Det er et tegn.,57
Morse.,56
Vi bare...,56
Jeg har hatt det bedre.,56
"Takk, gode Gud.",56
Stark!,56
Partner.,56
Det har aldri skjedd før.,56
Jeg føler det på meg.,56
Du er så pen.,56
Vi kan ikke gjøre det.,56
Han begynte.,56
Det er kjempebra.,56
Du trenger ikke gjøre det.,56
Milde Moses!,56
Vil du spille?,56
Vi er under angrep.,56
Jeg vil bare snakke.,56
Godt arbeid.,56
"Nei, jeg har ikke det.",56
Et sted.,56
Skjebnen.,56
Hvem kommer?,56
Vi skal hjelpe deg.,56
"Nei, herre.",56
Slipp dem!,56
Hva faen var det der?,56
Er dere der?,56
Jeg skal være der.,56
Den er pen.,56
Vi finner på noe.,56
Ok da.,56
Hva er det jeg gjør?,56
Kan du tenke deg?,56
"Slapp av, da.",56
Er dere ferdige?,56
Hyggelig å se dere.,56
Det vil ikke fungere.,56
Jeg vil gjerne snakke med deg.,56
Vekk ham.,56
Kåre.,56
Er ikke det nok?,56
Er ikke du?,56
Bare sett i gang.,56
Hvit.,56
Hester.,56
Nå begynner vi.,56
La oss ta en drink.,56
Fortell ham.,56
Så ikke gjør det.,56
Bare ro deg ned.,56
Mal!,56
"Ja, baby!",56
Det høres gøy ut.,56
Sandra.,56
Ofte.,56
Pistolen!,56
Det er der.,56
Svøm!,56
Hvorfor spør du meg?,56
Spør du meg?,56
"Kom igjen, skatt.",56
Fanken heller.,56
Det går sikkert bra.,56
Feil nummer.,56
Først...,56
Det var ikke sånn.,56
Athos!,56
FORTSETTELSE FØLGER,56
Ærlig?,56
Et par.,56
Si det en gang til.,56
På et vis.,56
ETT ÅR SENERE,56
Det er avtalen.,56
Tar det lang tid?,56
Hva er det du ser på?,56
På meg?,56
Når kom du tilbake?,56
Jeg henter henne.,56
"Å, ja da.",56
"Kom, kjære.",56
Slå deg løs.,56
Fy pokker!,56
"Flott, takk.",56
Jeg er gal.,56
Jeg sjekker.,56
Med...,56
"Ja, og så?",56
Var det verdt det?,56
Pakk sakene dine.,56
Hva slags spørsmål er det?,56
Tempo!,56
Han elsker meg.,56
Hvem ringer du?,56
Elvis?,56
Sjokkerende.,56
"Ja, jeg venter.",56
Han er perfekt.,56
Er hun der?,56
Ikke gå noe sted.,56
Med all respekt.,56
Og de andre?,56
Jeg var bekymret for deg.,56
Mmm-hmm.,56
Bare i tilfelle.,56
Hva fanken?,56
Jeg føler med deg.,56
Hva gikk jeg glipp av?,56
Du må være sulten.,56
Du skremte livet av meg.,56
Jeg går rett på sak.,56
Jeg har tenkt på noe.,56
Det er konfidensielt.,56
Jarle?,56
Han er full.,56
lkke rør dere!,56
Jeg vil ikke mer.,56
Hele livet.,56
Det skjer aldri.,56
Jeg spøker.,56
Det er min kone.,56
Og vet du hvorfor?,56
Sannheten er...,56
Hvordan vet jeg det?,56
Gud hjelpe meg.,56
Vi snakkes i morgen.,56
Jeg har vært her før.,56
Den er kjempefin.,56
Du liker det.,56
Det tror jeg på.,56
De er der.,56
Franklin.,56
Er du med eller ikke?,56
Har ikke peiling.,56
"Ja, vi ses.",56
Har du tid et øyeblikk?,56
Hvor lenge har dere vært sammen?,56
Hvorfor skulle han det?,56
Jeg elsker dette stedet.,56
Vi bør dra.,56
Du må hvile.,56
Siden når da?,56
Vi er trygge.,56
Salud.,56
Mariko!,56
Du drepte dem.,56
Det garanterer jeg.,56
Du kan si det.,56
Ikke for deg.,56
Hver eneste dag.,56
Dette er en misforståelse.,56
Det er fascinerende.,56
Vil du leke?,56
Det er et godt tegn.,56
Dette er forretninger.,56
Hvor kommer den fra?,56
Og hvor er det?,56
For alle.,56
Abbie!,56
Er det noe nytt?,56
Det er noe dritt.,56
Innbrudd.,56
500 dollar.,56
Jeg finner veien ut selv.,56
Jeg har vondt i magen.,56
Hold meg.,56
Ha det moro.,56
Bare vent her.,56
Hva var det du het?,56
Da er vi ferdige.,56
En million dollar.,56
Dekk!,56
Ikke til å tro.,55
Er De sikker?,55
Mye mer.,55
Søk.,55
Denne gangen.,55
Hva med i morgen?,55
Han er min sønn.,55
Guvernør.,55
En felle.,55
Vent Iitt.,55
Jeg holder på.,55
Hvil deg litt.,55
Vil du snakke?,55
Det var tøft.,55
Takk for rådet.,55
"Hei, Sarah.",55
Nå skjønner jeg.,55
Det var en gave.,55
Du ljuger.,55
Allen.,55
Og hva er dette?,55
Lizzy!,55
Glass.,55
Det varer ikke lenge.,55
"Bra, hva?",55
Bare det.,55
Vi skjønner.,55
Vær ikke bekymret.,55
Er ikke det rart?,55
"Nei, mor.",55
Hvorfor skulle du det?,55
Hva er det som feiler deg?,55
Han hater meg.,55
Jeg må sove.,55
Vil du ha penger?,55
Hit med det.,55
Nå er vi skuls.,55
Bartender!,55
SkyFury,55
Ikke vær nervøs.,55
Følger du etter meg?,55
Rich?,55
"Hør her, gutt.",55
Har du blitt gal?,55
Akkurat som meg.,55
Vær grei.,55
Det er ikke her.,55
Han la på.,55
Jeg er så sulten.,55
Jeg skal se etter.,55
Harald Ohrvik,55
Mine.,55
Kom tilbake i morgen.,55
Slå av motoren.,55
Den er ny.,55
Jeg vil ikke gjøre dette.,55
Det betyr mye for meg.,55
Og den andre?,55
Elsker deg også.,55
Legg det ned.,55
Jeg må det.,55
Canada.,55
Hva er adressen?,55
Han kommer til å dø.,55
Det er så kaldt.,55
Lkke gjør det!,55
Det er bortkastet tid.,55
Han løy.,55
Kan du komme hit?,55
Jeg er her borte.,55
Kan du fikse det?,55
Hvor vil du?,55
Camilla.,55
"Kom igjen, Jack.",55
Film!,55
Jeg kan vise deg.,55
Linc?,55
Aner ikke hva du snakker om.,55
Det går bra med henne.,55
Jeg ser den ikke.,55
De gjør det.,55
Hvor kommer dette fra?,55
Datteren din.,55
"Nei, unnskyld.",55
Hva pokker gjør du her?,55
Hva som enn skjer,55
Tequila.,55
Helene!,55
Reid.,55
Lyset!,55
"Herregud, ja.",55
Ha dere vekk!,55
Mot hvem?,55
Jeg vil aldri se deg igjen.,55
Du er et monster.,55
Sitt her.,55
Ingen gjør det.,55
"Se, se!",55
Hva sier du til dette?,55
Vi klarer det ikke.,55
Ikke mulig.,55
En hund.,55
Det er kjempefint.,55
Kan jeg få litt vann?,55
Hva kaller du det?,55
Hvordan gjør jeg det?,55
Definitivt ikke.,55
Han gjør ikke det.,55
Ta tak!,55
Partnere.,55
Stakkar.,55
"Hei, Maggie.",55
Nå er vi her.,55
Kjære venner.,55
Gå du.,55
Voff!,55
Papirer.,55
Forsvunnet.,55
Gå rundt.,55
Hvor ble de av?,55
Jeg er okay.,55
Doris.,55
Her har du.,55
Vi må dra tilbake.,55
Hvorfor skulle de det?,55
Så hva skjedde?,55
Mitt også.,55
Alt er ordnet.,55
Jeg mente ikke å...,55
Ser dere det?,55
Jeg kjenner deg igjen.,55
Tor!,55
Seks år.,55
"Ja, det var han.",55
Er det sånn det er?,55
Skal jeg kjøre?,55
Det er derfor.,55
Stone.,55
Hva er det de gjør?,55
Det var det hele.,55
"Aye, aye, sir.",55
Jeg ville treffe deg.,55
"Si det, du.",55
Anderson.,55
Jeg skal vise dere.,55
Det er til ditt eget beste.,55
Damn!,54
Har ham.,54
Slipp deg løs.,54
Apport!,54
Du er sint.,54
Jeg er så spent.,54
Hvem var det da?,54
Sherman!,54
Det er ikke derfor jeg er her.,54
Kampen er over.,54
"Ja, alt i orden.",54
Kan du se meg?,54
May.,54
Han er kjekk.,54
"Ha det, skatt.",54
Mr. Foyle?,54
På gulvet.,54
"Uff, da.",54
Ingen barn.,54
Jeg vil ikke høre.,54
La oss snakke.,54
Du greier det.,54
Stans her.,54
Det er de ikke.,54
Fersken!,54
Det fungerte ikke.,54
Jeg er skuffet.,54
Jeg sjekket.,54
Gunvald!,54
Hjelper det?,54
Han ble drept.,54
Fienden!,54
Det er ikke godt nok.,54
Jeg skal få deg ut herfra.,54
"Nei, ikke jeg.",54
Hva vil du ha å drikke?,54
Vi savner deg.,54
Skyv!,54
Det er så søtt.,54
Lund!,54
Gi meg fem.,54
Men hvor?,54
Er du purk?,54
Du må slutte.,54
Glem dem.,54
Blås i ham.,54
FRUSTRERTE FRUER,54
"Her, her.",54
Negativ.,54
Tar du den?,54
Hva er det verste som kan skje?,54
Tammy.,54
For en god idé.,54
Pappa er hjemme.,54
Du igjen?,54
Han overlever.,54
Hvor går du?,54
Hvorfor er du så sint?,54
Jeg skal være rask.,54
Hva skjedde nå?,54
Nede.,54
La oss spille.,54
Vi kan ikke gjøre dette.,54
Bare se på meg.,54
"Kom igjen, Sam.",54
Ser deg snart.,54
"Da, så.",54
Lukk øynene dine.,54
Det var en vits.,54
Myrdet.,54
Jeg forstår ingenting.,54
Åtte år.,54
"Jo, det gjør vi.",54
"Vel, jeg vet ikke.",54
Rett deg opp.,54
Hvilken etasje?,54
Hva innebærer det?,54
"Takk, min venn.",54
Han er ikke hjemme.,54
Og igjen.,54
Spis den.,54
Jyn.,54
Det gjorde det.,54
Synes du det er morsomt?,54
Kom ut hit.,54
Jeg vet hvem jeg er.,54
"Å, nei, nei.",54
"Hei, bestemor.",54
Teit.,54
Alt er fint.,54
Du er et svin.,54
Kommer an på.,54
Du gjorde det bra.,54
"Å, kjære vene.",54
Identifiser deg.,54
La oss gå en tur.,54
Hvorfor gjorde du ikke det?,54
Lenge leve kongen!,54
Slipp oss ut!,54
Du har ham!,54
Det er ikke noe der.,54
Enkelt og greit.,54
Du er lege.,54
Niels?,54
Akilles!,54
Hva har du å tape?,54
Det er ikke noe her.,54
